index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
17,braf,protein,,braf,uniprot,q92677,cytoplasm,go:0005629,erk,protein,,mapk3,uniprot,p04277,cytoplasm,go:0005629,negative,d,inhibits,,,,,human,['43'],nan,nan,brafv600e-mutated human thyroid carcinoma cells are insensitive to relief of erk dependent upstream negative feedback.,pmc5599027,1,10,19,1,29
19,braf,protein,,braf,uniprot,q96347,cytosol,go:0005736,mapk,protein,,,uniprot,mapk,cytosol,go:0005736,positive,d,activation,,,b-cell,,human,['71'],nan,nan,"constitutive upregulation of the mapk pathway by a brafv600 mutation occurs in about half of melanomas. this leads to increased oncogenic properties such as tumor cell invasion, metastatic potential, and resistance to apoptosis. blockade of the mapk pathway with highly specific kinase inhibitors induces unprecedented tumor response rates in patients with advanced brafv600 mutant melanoma. immune checkpoint blockade with monoclonal antibodies targeting cytotoxic t-lymphocyte antigen 4 and programed death-1/pd-l1 has also demonstrated striking anti-tumor activity in patients with advanced melanoma. tumor responses are likely limited by multiple additional layers of immune suppression in the tumor microenvironment. there is emerging preclinical and clinical evidence suggesting that mapk inhibition has a beneficial effect on the immunosuppressive tumor microenvironment, providing a strong rationale for combined immunotherapy and mapk pathway inhibition in melanoma. the t cell response has been the main focus in the studies reported to date. since dendritic cells (dcs) are important in the induction of tumor-specific t cell responses, the impact of mapk pathway activation in melanoma on dc function is critical for the melanoma directed immune response. brafv600e melanoma cells modulate dcs through the mapk pathway because its blockade in melanoma cells can reverse suppression of dc function. as both mek/braf inhibition and immune checkpoint blockade have recently taken center stage in the treatment of melanoma, a deeper understanding of how mapk pathway inhibition affects the tumor immune response is needed.",pmc3809567,1,10,19,1,29
33,da-raf1,protein,,raf1,uniprot,q00644,plasma membrane,go:0005886,erk,protein,,mapk3,uniprot,p00841,plasma membrane,go:0005886,negative,d,suppresses,,,skeletal myocyte,muscle,mouse,['69'],nan,nan,intrinsic da-raf1 induces skeletal myocyte differentiation by suppressing the erk pathway,pmc2064279,1,10,19,1,29
41,egfr,protein,,egfr,uniprot,p00614,plasma membrane,go:0005886,mek,protein,,mapk8,uniprot,q02852,cytoplasm,go:0005886,positive,d,phosphorylation,,,,,human,['92'],nan,nan,"8) the authors conclude that the inhibition of the egfr/mek/erk axis induces mostly a cell cycle arrest that, in absence of drug, can be reverted and cells proliferate again. i would be more cautious in this affirmation, given the data presented. it is not clear from the data presented whether there is a global cell cycle stop (no assessment of g1/s checkpoint activation nor cell cycle progression markers) and the data does not rule out the possibility of a small population of pre-resistant cells within the organoid, which are then able to repopulate in absence of treatment.",pmc5127645,1,10,19,1,29
82,map4k4,protein,,map4k4,uniprot,q92574,plasma membrane,go:0005886,erk1/2,protein,,mapk3,uniprot,p02154,plasma membrane,go:0005886,negative,d,inhibits,,,,,human,['139'],nan,nan,"whole‐cell lysates were prepared in m‐per buffer supplemented with protease inhibitor and phosphatase inhibitor (thermo fisher scientific, waltham, ma, usa), resolved by sds/page, and blotted with indicated antibodies. supersignal west pico chemiluminescent substrate and supersignal western blot enhancer (thermo fisher scientific) were used to enhance blotting signal when needed. the following antibodies were used in this study: anti‐map4k4, anti‐phospho‐erk1/2, anti‐phospho‐jnk, anti‐jnk, anti‐phospho‐p38, anti‐p38, anti‐akt, anti‐phospho‐akt, anti‐mek1/2, anti‐phospho‐mek1/2, anti‐ras and anti‐pp2a‐c (cell signaling technology, danvers, ma, usa); anti‐erk1/2, anti‐gapdh, anti‐β‐actin, anti‐pp2a‐b56β, and anti‐mkp3 (santa cruz biotechnology, dallas, tx, usa); anti‐6χ his (immunology consultants laboratory, inc., lake oswego, or, usa). erlotinib and trametinib were purchased from selleck chemicals (houston, tx, usa). the protein phosphatase 2 (pp2a) inhibitor okadaic acid (oa) was purchased from sigma aldrich. the pp2a activator fty720 was purchased from cayman chemical (ann arbor, mi, usa). map4k4 inhibitor pf‐06260933 was purchased from tocris bioscience (avonmouth, bristol, uk). egf was obtained from thermo fisher scientific.",pmc5467491,1,10,19,1,29
93,mek,protein,,mapk1,uniprot,q92675,cytoplasm,go:0005739,braf,protein,,braf,uniprot,q92676,cytoplasm,go:0005739,negative,d,inhibition,,,melanoma,,human,['29'],nan,nan,"because mek inhibition has better antitumor activity in melanoma harboring braf mutations than wild braf,12,13 clinical efficacy of hyd-sulfate selumetinib was evaluated in selected patients with braf mutant melanoma in another phase 2 study.38 in addition, all patients were stratified by activation of pi3k/akt pathway based on phosphorylated-akt (pakt) expression (high versus low) in the study, as pi3k/akt pathway is one of the critical regulators of selumetinib efficacy in braf mutant melanoma.22 the primary endpoint of the study was clinical response, and three objective clinical responses were observed in a total of 15 patients.38 all three responders had low pakt expression in the study. the estimated median pfs and os were 2.2 and 8 months in the high pakt cohort and 7.1 and 18 months in the low pakt cohort without statistical significance.38",pmc4179759,1,10,19,1,29
94,mek,protein,,mapk8,uniprot,p00464,cytoplasm,go:0005886,ras,protein,,ras,uniprot,q00647,plasma membrane,go:0005886,positive,d,inhibition,,,,,human,['83'],nan,nan,"in conclusion, clonal mutations in nras, kras, ptpn11 and flt3 are associated with therapy resistance. given that clonal mutations at initial diagnosis were retained at relapse and that subclonal mutations often expanded at relapse, ras pathway mutations may serve as a biomarker to identify patients eligible for mek/erk targeted therapy. the synergistic effect between mek inhibition and prednisolone may be of additional advantage. while our results and supremacy of mek inhibitors require confirmation in independent cohorts, our data suggest screening (a) all cases that are eligible for treatment reduction based on mrd and (b) patients for whom treatment intensification is advised and who may benefit from adjuvant mek inhibitor treatment. methodically, accurate detection of any clonal ras pathway mutation should be ensured, but detection of subclonal mutations is not required.",pmc5886052,1,10,19,1,29
148,ras,protein,,ras,uniprot,q92578,plasma membrane,go:0005886,mek,protein,,mek1,uniprot,q92579,plasma membrane,go:0005886,positive,d,mutation,,,b-cell,,human,['192'],nan,nan,"intrachromosomal amplification of chromosome 21 (iamp21) identifies a high-risk subtype of acute lymphoblastic leukaemia (all), requiring intensive treatment to reduce their relapse risk. improved understanding of the genomic landscape of iamp21-all will ascertain whether these patients may benefit from targeted therapy. we performed whole-exome sequencing of eight iamp21-all samples. the mutation rate was dramatically disparate between cases (average 24.9, range 5–51) and a large number of novel variants were identified, including frequent mutation of the ras/mek/erk pathway. targeted sequencing of a larger cohort revealed that 60% (25/42) of diagnostic iamp21-all samples harboured 42 distinct ras pathway mutations. high sequencing coverage demonstrated heterogeneity in the form of multiple ras pathway mutations within the same sample and diverse variant allele frequencies (vafs) (2–52%), similar to other subtypes of all. constitutive ras pathway activation was observed in iamp21 samples that harboured mutations in the predominant clone (⩾35% vaf). viable iamp21 cells from primary xenografts showed reduced viability in response to the mek1/2 inhibitor, selumetinib, in vitro. as clonal (⩾35% vaf) mutations were detected in 26% (11/42) of iamp21-all, this evidence of response to ras pathway inhibitors may offer the possibility to introduce targeted therapy to improve therapeutic efficacy in these high-risk patients.",pmc5017527,1,10,19,1,29
146,ras,protein,,ras,uniprot,q92062,cytoplasm,go:0005739,kras,protein,,kras,uniprot,q92063,cytoplasm,go:0005739,positive,d,phosphorylation,,,b-cell,,human,['55'],nan,nan,"ras proto-oncogenes encode small gtpase proteins, that is, kras, nras and hras, that are involved in homeostatic mechanisms of proliferation, differentiation and apoptosis of normal cells [29]. whereas kras and nras are frequently mutated and activated in aml, hras mutations are rare, and hras wild-type expression is the lowest with respect to the other ras isoforms in the hematopoietic system [29]. aberrant activation of ras signal transduction is often found in human neoplasia [30–43]. in hematopoietic malignancies, including aml, activating oncogenic ras mutations contribute to malignant phenotypes by phosphorylating and activating downstream effectors such as the mitogen-activated protein kinase kinase (mapkk, also known as mek), mitogen-activated protein kinase (mapk), and the pi3k-akt downstream effectors, thereby promoting aberrant cell proliferation and survival [29]. however, to date, an effective therapeutic approach targeting ras directly remains to be developed.",pmc5312311,1,10,18,1,28
149,ras,protein,,ras,uniprot,q92677,plasma membrane,go:0005886,kras,protein,,kras,uniprot,q92677,plasma membrane,go:0005886,positive,d,mutation,,,,,human,['99'],nan,nan,"through an integrated analysis of literature data and internal datasets incorporating both cell line models and human tumors, we identified a ras pathway signature consisting of 147 genes that is coherently expressed across multiple datasets. the ras pathway signature has a high sensitivity for detecting kras mutant cell lines and human tumors, but also identifies samples that have apparent ras pathway activation in the absence of a kras mutation. we show that baseline levels of the ras pathway signature predict resistance to akt inhibition and sensitivity to mek inhibition in cell line panels independent of kras mutation status, that the signature is downregulated by mek inhibition, and that the signature is a better predictor of ras pathway dependence compared to kras mutation status in lung cancer cell lines. in human tumors, the ras signature is coherent across multiple tumor types, is elevated in clinical subtypes not known to harbor kras mutations (i.e. er negative breast cancer), and predicts resistance to cetuximab in metastatic colorectal cancer. these data demonstrate that the ras signature significantly expands the population of human tumors exhibiting ras pathway deregulation, and has potential clinical utility in identifying lung and breast tumors where ras pathway dependence should be considered when choosing appropriate targeted therapies.",pmc2911390,1,10,18,1,28
