index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
3,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,ras,protein,,hras,uniprot,p01112,plasma membrane,go:0005886,positive,i,upregulated signature,,,,,,['719'],nan,nan,acquired resistance to akt inhibition is associated with upregulated ras signature,pmc2911390,1,10,19,1,29
6,braf,protein,kinase,braf,uniprot,p15056,cytoplasm,go:0005737,egfr,protein,receptor,egfr,uniprot,p00533,cell membrane,go:0009986,negative,i,mutation,t790m,,lung cancer,lung,human,['1005'],nan,nan,"for example, recent clinical trial result showed that the response rate of non‐small‐cell lung cancer patients to vemurafenib (braf inhibitor) was 42% (hyman et al., 2015), suggesting that not every braf mutant non‐small‐cell lung cancer patients responded to braf‐targeted therapy; ras oncogene is still considered ‘undruggable’, with no effective ras inhibitors in clinical use; in egfr‐targeted therapy, although initial response rates are high (71.2–83%) among patients with egfr mutations, all patients eventually develop resistance (chong and janne, 2013). the most common mechanism of resistance to egfr inhibitors is a secondary mutation in egfr itself (t790m, threonine‐to‐methionine amino acid change at position 790), which renders the activated kinase insensitive to these agents (kobayashi et al., 2005; yu et al., 2013).",pmc5467491,1,10,19,1,29
25,brafv600e,protein,mutated,braf,uniprot,p15056,cytoplasm,go:0005737,erk,protein,,mapk1,uniprot,p28482,cytoplasm,go:0005737,negative,i,insensitivity,erk dependency,human thyroid carcinoma,carcinoma,thyroid,human,['237'],nan,nan,brafv600e-mutated human thyroid carcinoma cells are insensitive to relief of erk dependent upstream negative feedback.,pmc5599027,1,10,19,1,29
39,da-raf,protein,,,uniprot,q9y5s8,cytoplasm,go:0005737,ras,protein,,ras,uniprot,p01112,plasma membrane,go:0005886,negative,d,binds,cytoplasm,rle cells,epithelial,lung,mouse,['818'],nan,nan,"da-raf binds to active ras and suppresses the erk pathway. in consequence, intrinsic da-raf serves as a positive regulator of myogenic differentiation [28] and lung alveolarization [29], both of which are prevented by the ras—erk pathway. accordingly, we examined whether da-raf is required for tgf-β1-induced emt through suppressing the ras—erk pathway. a coimmunoprecipitation assay showed that stimulation of rle cells with tgf-β1 induced the binding of da-raf to ras (fig 5a). thus, we analyzed the phosphorylation status of mek1/2 and erk1/2 in the control and da-raf knockdown cells. endogenous da-raf as well as a-raf was expressed at a constant level for 60 min during tgf-β1 stimulation in the control cells (fig 5b). in these cells, the phosphorylation levels of both mek1/2 and erk1/2 were transiently elevated at around 5 min after tgf-β1 stimulation and then declined to basal levels by 15 min. on the other hand, their phosphorylation levels were higher in da-raf knockdown cells than in the control cells at every time point for at least 60 min (fig 5b). these results suggest that the binding of da-raf to ras, which is activated by tgf-β1 stimulation, interferes with the activation of mek and erk in rle cells.",pmc4440819,1,10,19,1,29
55,egfr,protein,,egfr,uniprot,p00533,plasma membrane,go:0005886,erk,protein,,mapk1,uniprot,p28482,nucleus,go:0005634,positive,i,pathway activation,,,,,human,['682'],nan,nan,"“to exclude that the tumors had acquired resistance during the in vivo drug treatment, we isolated the tumors to re-establish secondary organoids and subjected these to identical drug tests. […] indeed, in agreement with lower drug concentrations that proved to be ineffective in blocking proliferation in vitro (figure 1—figure supplement 1, video 1), we speculate that the in vivo drug concentrations were insufficient to effectively block the egfr-mek-erk pathway.”",pmc5127645,1,10,19,1,29
56,egfr,protein,,egfr,uniprot,p00533,plasma membrane,go:0005886,erk,protein,,,uniprot,p27361,cytoplasm,go:0005737,positive,i,signaling,,,,lung,human,['1006'],nan,nan,"together, there is an urgent and unmet need for novel therapeutic approaches to effectively block egfr/ras/raf/mek/erk signaling. new insights into the regulation of mitogen‐activated protein kinase (mapk)/erk signaling pathway could reveal new therapeutic point of intervention, therefore are greatly needed. given that many lung adenocarcinomas lacking egfr/ras/raf mutations also displayed significant mapk activation (cancer genome atlas research, 2014), it is reasonable to predict that there are additional, still undetected mapk pathway regulators.",pmc5467491,1,10,19,1,29
63,egfr,protein,receptor,egfr,uniprot,p00533,cell membrane,go:0005886,erk,protein,kinase,mapk1,uniprot,p28482,cytoplasm,go:0005737,positive,i,inhibition,egfr-ras-erk pathway,,,,,['658'],nan,nan,robust inhibition of the egfr-ras-erk pathway sensitizes for navitoclax-induced cell death.,pmc5127645,1,10,19,1,29
92,il-1β,protein,interleukin,,uniprot,p01584,extracellular space,go:0005615,mapk,protein,,mapk,uniprot,p27361,cytoplasm,go:0005737,positive,i,activation,,primary cortical astrocyte,astrocyte,brain,,['943'],nan,nan,"the present study employs an interleukin-1β (il-1β) stimulated primary cortical astrocyte model in vitro and a nigrostriatal pathway injury model in vivo to mimic the astrocyte activation induced by traumatic brain injury. the activation of gfap, sirt1, and mapk pathways were detected by western blot; astrocyte morphological hypertrophy was assessed using immunofluorescence staining; in order to explore the neuroprotective effect of regulation sirt1 expression and mapk pathway activation, the motor and neurological function tests were assessed after injury.",pmc5372348,1,10,19,1,29
124,mek,protein,,map2k1,uniprot,q02750,cytoplasm,go:0005737,ras,protein,,hras,uniprot,p01112,plasma membrane,go:0005886,negative,i,downregulation,,lung cancer cell lines,,lung,human,['734'],nan,nan,"downregulation of the ras signature by mek inhibition: lung cancer cell lines were grown in standard media. vehicle (dmso) or pd325901 (0.1 μm) was added to cells for 6 or 24 hours. rna was extracted, and gene expression profiling was performed on affymetrix arrays as described below. data from each post-dose group was normalized to the cell line-matched vehicle control.",pmc2911390,1,10,19,1,29
134,mek,protein,,,uniprot,q02750,cytoplasm,go:0005737,vegf,protein,cytokine,vegfa,uniprot,p15692,extracellular region,go:0005576,negative,d,inhibition,,a375 melanoma,melanoma,skin,human,['535'],nan,nan,"sumimoto et al. demonstrated that brafv600e mutant cell lines can produce immunosuppressive cytokines such as vegf, il-6, and il-10 and that mek inhibition with u0126 and braf inhibition using brafv600e specific rnai suppressed secretion of these cytokines. il-12 and tnf-α production by dcs exposed to supernatant from the braf mutant a375 melanoma cell line prior to maturation by lps was suppressed (36). this inhibitory effect was mediated by il-6, il-10, and vegf and could be partially reversed by pre-treatment of the melanoma cells with brafv600e specific rnai, indicating that constitutive activation of the mapk pathway in melanoma cells may lead to compromised dc function and that this immune evasion may be overcome by mapk inhibition. in a separate study, il-10 expression in the melanoma line a375 was found to be induced by tgf-β, an effect that was mediated by cross-talk between the smad, pi3k/akt, and mapk pathways (37).",pmc3809567,1,10,19,1,29
