index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
0,14-3-3,protein,homodimer,ywha,uniprot,p62258,cytoplasm,go:0005737,p53,protein,,tp53,uniprot,p04637,nucleus,go:0005634,positive,d,interactions,,,,,human,['1043'],nan,nan,"the crystal structures of 14-3-3 proteins are all homodimers (19). previous reports on dimerization equilibria studies showed ε, τ and γ isoforms are dimeric, while β was found to be in monomer-dimer equilibrium (27). ε has a higher preference to form heterodimers. each monomer of 14-3-3 consists of a bundle of nine α-helices. circular dichroism (cd) was used to monitor the thermal unfolding of the helices at 222 nm (figure 1a). the isoforms exhibited a narrow stability range with melting temperatures (tm) ranging from 57°c to 64°c. σ was the most stable of the isoforms studied, with an apparent tm of 64.4°c, while β had the lowest tm of 57.8°c. of the five isoforms studied, only the σ isoform exhibited reversible folding behaviour and showed isosbestic point indicative of two-state folding (figure 1b). we also used differential scanning calorimetry (dsc) to measure the melting temperature of different 14-3-3 isoforms (figure 1c). a systematic increase in the tm was observed in dsc as compared to cd, and this is probably due to the oligomeric state of 14-3-3. oligomeric proteins exhibit concentration dependent tm shifts in dsc. the 14-3-3 isoforms showed a similar trend in melting temperatures as measured by both cd and dsc. table 1 lists the tm values of the 14-3-3 isoforms measured using cd and dsc. the results confirmed that the 14-3-3 isoforms are stable enough for in vitro p53/14-3-3 interactions studies to be carried out.",pmc2817464,1,100,40,1,140
411,ep2,protein,,,uniprot,p34995,,,src,protein,,,uniprot,p12931,,,positive,d,forms a complex,,,,,,['2149'],nan,nan,"overexpression of ep2 increased phosphorylation and activity of src (fig. 5a) and ep2 formed a complex with src. some gpcrs such as angii type 1 receptor (at1r) (yin et al., 2003) and β-adrenergic receptors (β2-ar) (ma and huang, 2002) can activate src. among the ep receptors, ep4 has been shown to recruit src through β-arrestin and result in egfr activation (buchanan et al., 2006). β-arrestin is important in gpcr signaling and binds to activated gpcr, preventing further interaction of gpcr with its effector molecules (hanyaloglu and zastrow, 2008) or linking gpcr to other signaling molecules (lefkowitz and whalen, 2004; shenoy and lefkowitz, 2005). we have shown that β-arrestin cooperated with ep2 for p38 phosphorylation and the result from sequential co-immunoprecipitation experiment indicates that β-arrestin may be the part of ep2-src complex, although we were not able to show if endogenous ep2 can bind to src and β-arrestin because of the lack of reliable ep2 antibody.",pmc4624070,1,100,40,1,140
482,foxo3a,protein,,foxo3,uniprot,o43524,nucleus,go:0005634,pten,protein,phosphatase,pten,uniprot,p60484,cytoplasm,go:0005737,positive,d,binds,promoter,"hct116, sw480 crc",epithelial,colon,human,['3572'],nan,nan,"in our experiments, we unexpectedly found that selenite-induced foxo3a also binds to the promoter of the pten gene (figure 4a) in hct116 and sw480 crc cells, a finding also mentioned by chiacchiera et al.23 further experiments indicated that foxo3a directly facilitated pten transcription rather than blocking its degradation, as an mrna synthesis inhibitor clearly inhibited the increase in pten mrna after selenite treatment (figure 4b). moreover, the expression of pten also increased in a time-dependent manner after selenite treatment (figure 4c). pten activity in selenite-treated cells was also enhanced in both cell lines (figure 4d). to clarify whether upregulation of pten could indeed affect the akt/foxo3a signaling pathway, we knocked down pten expression or transfected cells with a phosphatase-dead (c124s) mutant. as shown in figures 4e and f, pten knockdown reversed the changes elicited by selenite in both cell lines. in addition, the inhibition of pten by sf167024 abrogated the changes in the akt/foxo3a/bim pathway induced by upregulated pten (figure 4g). from these results, we concluded that selenite-induced inhibition of akt and the activation of foxo3a/bim as well as apoptosis were critically regulated by increased levels of pten.",pmc3734838,1,100,40,1,140
476,foxo family proteins,protein,foxo3a,foxo,uniprot,o43524,cell nucleus,go:0005634,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,negative,d,inhibition,,crc cells,colon cancer,colon,human,['3577'],nan,nan,"foxo family proteins have emerged as master regulators that control a plethora of cellular activities through the orchestration of different patterns of gene expression in response to diverse stimuli.28 notably, studies by the group of david t scadden revealed a role for foxo3a in maintaining a differentiation blockade in aml cells,29 which is in contrast to its canonical tumor suppressor role. furthermore, these cells could be regulated by many upstream factors such as akt, erk, ikkβ and jnk under different contexts.30, 31, 32, 33 in the present study, we focused on the effect of akt on foxo3a and its downstream targets because akt was shown to be aberrantly expressed in multiple malignant tumors, particularly in crc. thus, exploring the molecular mechanisms of drugs targeting akt could be of great significance for treating cancer, particularly for tumors harboring aberrantly upregulated akt activity. first, we found that selenite inhibited akt and its canonical upstream regulator pi3k and pdk1. we demonstrated that akt inhibition directly activated foxo3a in response to selenite, an event crucial for selenite-induced apoptosis. the akt/foxo3a signaling hub has also been shown to be regulated by many other chemotherapy drugs, such as 18β-glycyrrhetinic acid, isoflavone and paclitaxel.34, 35, 36 foxo3a is phosphorylated by akt at thr32, ser256 and ser319, and phosphorylation of these amino acids provides binding sites for 14-3-3 proteins, resulting in the retention of foxo3a by 14-3-3 in the cytoplasm. accordingly, selenite treatment drastically decreased 14-3-3 binding sites on foxo3a proteins, indicating that foxo3a was retained in the nucleus (supplementary figure s2d). furthermore, inhibition of akt by selenite was shown to be directly related to the reduced phosphorylation of foxo3a (figures 2a and b), which resulted in foxo3a accumulation in the nucleus. this prompted us to further investigate the role of foxo3a in the nucleus following treatment with selenite in crc cells.",pmc3734838,1,100,40,1,140
475,fkbp12,protein,,fkbp1a,uniprot,p62942,,,mtor,protein,,mtor,uniprot,p42345,,,positive,d,binds,frb domain,,,,,['777'],nan,nan,"a schematic of mtor structure. some of the proteins interacting with mtor domains are highlighted. the frb domain is where the fkbp12 and rapamycin/rapalog complex binds, which is within the region that binds fkbp38.",pmc3837323,1,100,40,1,140
471,fas,protein,,,uniprot,p25445,plasma membrane,go:0005886,procaspase-9,protein,,,uniprot,p55211,cytoplasm,go:0005737,positive,d,processing,,,keratinocytes,skin,mouse,['2706'],nan,nan,"in their earlier study implicating fas and mitochondrial apoptotic pathways in sm injury, rosenthal et al.114 investigated fas apoptotic signaling. sm induced the upregulation of fas and fasl in keratinocytes as well as processing of procaspase-3, −7, −8 and −9. sm-induced apoptosis and caspase-3 activity was also diminished by fas-blocking antibody. the observation of caspase-8 and −9 activation suggests that both death receptor and mitochondrial apoptotic pathways are involved in sm-induced cell death. also in this study, they further investigated the role of fas using keratinocytes from fas knockout mouse pups and keratinocytes transformed by hpv-16 e6/e7 that stably expressed a dominant-negative, fas-activated death domain (fadd-dn). fadd-dn suppressed sm-induced dna fragmentation as well as caspase-3, −6, and −8 processing and/or activity. fadd-dn was also shown to partially diminish sm-induced vesication of grafts on nude mice. keratinocytes from fas knockout pups showed a reduction in sm-induced caspase-3 activation and dna strand breaks relative to controls. rosenthal et al. noted that markers of apoptosis were only diminished by fadd-dn and fas knockout, consistent with the involvement of other pathways (mitochondrial pathways) in sm-induced apoptosis.",pmc2206000,1,100,40,1,140
470,fas,protein,,fas,uniprot,p25445,plasma membrane,go:0005886,fadd,protein,,fadd,uniprot,q13158,cytosol,go:0005829,positive,d,recruitment,,,b-cell,,human,['1617'],nan,nan,"cytochrome c release from mitochondria represents an important control point during apoptosis, although the mechanisms causing cytochrome c release remain unclear (green and reed 1998). it has been proposed that at least two different mechanisms exist for cytochrome c release from mitochondria, one that is caspase dependent and the other that is caspase independent. in fas-induced apoptosis, oligomerization of the fas receptor leads to recruitment of fadd and subsequent caspase-8 activation (nagata 1997). activated caspase-8 cleaves bid, a bh3 domain-only proapoptotic member of the bcl-2 family. the cleaved p15 bid fragment translocates to mitochondria, where it causes release of cytochrome c, probably by changing the conformation of bax (li et al. 1998; luo et al. 1998; desagher et al. 1999). bid-deficient hepatocytes do not release cytochrome c in response to agonistic anti–fas antibody, which confirms the importance for cleaved bid to induce cytochrome c release in this model (yin et al. 1999). in our study, c2-ceramide–induced cytochrome c release appears to be caspase independent since a broad caspase inhibitor, zvad-fmk, inhibits caspase activation but not cytochrome c translocation. the mechanism for caspase-independent release of cytochrome c remains unclear. a recent study (kennedy et al. 1999) indicates that akt inhibits the release of cytochrome c from mitochondria after uv irradiation, which may involve activation of cell-surface fas receptor (rehemtulla et al. 1997; aragane et al. 1998). in contrast, our data indicate that akt fails to inhibit cytochrome c release induced by ceramide via a caspase-independent mechanism. therefore, the function for akt to regulate cytochrome c release may vary in response to different apoptotic stimuli or within a different cellular context.",pmc2185587,1,100,40,1,140
457,erα,protein,,esr1,uniprot,p03372,,,akt,protein,,akt1,uniprot,p31749,,,positive,d,phosphorylation,ser473,,,,human,['1871'],nan,nan,"western blotting was performed as described previously.19, 50 after determining the protein content of the cell lysates, the protein extracts were separated by 10% sds-page, transferred to a pvdf membrane and incubated with primary antibody (erα, akt, p-akt ser473, p-gsk-3β ser9, phb and vdac antibodies were from santa cruz biotechnology, santa cruz, ca, usa, and tubulin and histone h1 antibodies were from abcam, cambridge, ma, usa). the signal was detected by ecl detection system (ge healthcare, buckinghamshire, uk).",pmc4669803,1,100,40,1,140
414,ep2,protein,,ptger2,uniprot,p43116,,,p38,protein,,mapk14,uniprot,q16539,,,positive,i,phosphorylation,,,,,,['2140'],nan,nan,overexpression of ep2-induced p38 phosphorylation is not dependent on the activation of heterotrimeric g protein,pmc4624070,1,100,40,1,140
413,ep2,protein,,ptger2,uniprot,p43116,,,p38,protein,,mapk14,uniprot,q16539,,,positive,d,phosphorylation,,hek 293,,,,['2132'],nan,nan,ep2 induces p38 phosphorylation via the activation of src in hek 293 cells,pmc4624070,1,100,40,1,140
