index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
40,myc,protein,proto-oncogene,myc,fplx,myc,nucleus,go:0005634,pten,protein,tumor suppressor,pten,uniprot,p60484,plasma membrane,go:0005886,positive,d,allelic gain,,,prostatic epithelial,prostate,human,['436'],nan,nan,"the proto-oncogene myc has been associated with cell transformation. it is known that overexpression of myc can immortalize human prostatic epithelial cells, so gain of function of myc is clearly an oncogenic factor in human prostate cancer. comparative genomic hybridization (cgh) studies have showed that gain of 8q, including 8q24 involving the myc gene, is one of the most frequent alterations in prostate cancer (46). in a comprehensive study using fish with probes for myc (8q24), ∼40% of primary tumors and >90% of metastases showed varying levels of myc copy number gains (47). whereas primary tumors typically have simple gain of myc due to an extra copy of 8q, metastases have more frequent regional myc amplification, suggesting that myc is more commonly involved in prostate cancer progression (15). recently, zafarana et al. (48) reported for the first time the combined role of pten loss and myc gain using global high-resolution cgh analyses validated by fish in a cohort of 126 intermediate-risk prostate cancer patients after receiving radiotherapy. they reported that copy number alterations in pten (allelic loss) and myc (allelic gain) were associated with significantly increased genetic instability and biochemical relapse compared to tumors with normal pten and myc status. in light of these results, triaging patients by the use of pten and myc copy number changes within pre-treatment biopsies may allow for better use of systemic therapies to target sub-clinical metastases or locally recurrent disease and improve clinical outcomes (48).",pmc3775430,1,100,40,1,140
46,pi3k,enzyme,kinase,pik3ca,uniprot,p42336,cytoplasm,go:0005737,akt,protein,kinase,akt1,uniprot,p31749,cytoplasm,go:0005737,positive,d,contributes to,,,,tumour,,['698'],nan,nan,"the phosphoinositol 3-kinase (pi3k) akt signal transduction pathways contributes to tumourigenesis and survival, and is activated in many cancer types including thyroid cancer (chang et al, 2003; campos et al, 2014; danielsen et al, 2014; manfredi et al, 2014; porta et al, 2014). one of the main regulator of pi3k/akt pathway is the phosphatase and tensin homolog deleted on chromosome 10 (pten) located at 10q23.3 which is a tumour suppressor gene that acts by negatively regulating the pi3k/akt pathway (carracedo and pandolfi, 2008; georgescu, 2010).",pmc4580399,1,100,40,1,140
32,insulin,hormone,,ins,uniprot,p01308,liver,go:0016604,pten,protein,,pten,uniprot,p60484,liver,go:0016604,positive,d,signal induction,liver,,hepatocyte,liver,human,['578'],nan,nan,"during insulin resistance, suppression of hepatic glucose synthesis by insulin is blunted and the persistence of hepatic glucose output leads to postprandial hyperglycemia (134). at the same time, hyperinsulinemia signal in the liver induces lipogenesis, resulting in fatty liver disease that is a hallmark of insulin resistance syndrome. this differential response of gluconeogenesis and lipogenesis to insulin during insulin resistance has been termed “selective hepatic insulin resistance” (135). mimicking insulin signal in the liver, loss of hepatic pten resulted in non-alcoholic steatohepatitis (nash) while suppressing gluconeogenesis (89, 109, 136, 137). unlike that observed with insulin resistance, nash developed in the liver-specific pten deletion mice is not due to hyperinsulinemia resulting from high circulating glucose levels. locally enhanced hepatic pi3k/akt signal actually led to improved ability for the liver to handle glucose, turning the liver into a glucose sink, leading to an improved ability to handle glycemic stress in these mice.",pmc6046409,1,100,40,1,140
243,ptk6,protein,,ptk6,uniprot,q13882,plasma membrane,go:0005886,pten,protein,,pten,uniprot,p60484,,,positive,d,activation,plasma membrane,,b-cell,prostate,human,['47'],nan,nan,"in agreement with our mouse studies, we found ptk6 activation at the plasma membrane inversely correlated with loss of pten expression in clinical samples represented on tma1 generated by the cpctr45. interestingly, by examining ptk6 and pten gene expression in the grasso49 and tcga48 prostate cancer datasets, we also found ptk6 mrna expression is often inversely correlated with pten gene expression. in addition, grasso and colleagues also examined gene copy number alterations in 61 prostate cancer patients, and gain of ptk6 copy number correlated with loss of pten in 13/14 samples. cumulatively, these data indicate that ptk6 and pten are coregulated at multiple levels in prostate cancer. in addition to loss of ptk6 nuclear localization and activation at the plasma membrane, increased expression also may contribute to the development of prostate cancer.",pmc5688148,1,100,40,1,140
35,mecp2,protein,,mecp2,uniprot,p51608,,,pten,protein,,pten,uniprot,p60484,,,negative,d,regulates,,,,,,['485'],nan,nan,"in conclusion, we demonstrated that mecp2 regulates pten expression via the specific mirna, mir-137. conversely, pten can indirectly regulate mecp2 via creb and mir-132. demonstration of this reciprocal regulation between pten and mecp2 may provide the basis for more detailed studies of the mechanisms of these critical genes.",pmc4740767,1,100,40,1,140
36,mecp2,protein,,mecp2,uniprot,p51608,nucleus,go:0005634,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,negative,d,repression,,,,,human,['478'],nan,nan,"in this study, mecp2 knockdown repressed pten expression and increased akt phosphorylation. furthermore, the mecp2-mediated effect on pten expression occurs via a mechanism involving mir-137. interestingly, we also found that mecp2 expression was down-regulated by pten short hairpin rna. we further found that phosphorylation of ser-133 of cyclic amp-response-element-binding-protein (creb), a substrate of pten phosphatase, increased after knocking down pten then led to down-regulation of mecp2 targeted by mir-132. our work revealed that the two critical genes, mecp2 and pten, regulate expression of each other by microrna targeting and yield further molecular insights for disorders-related mechanisms.",pmc4740767,1,100,40,1,140
37,mecp2,protein,,mecp2,uniprot,q5s007,nucleus,go:0005634,pten,protein,,pten,uniprot,p60484,plasma membrane,go:0005886,negative,i,microrna regulation,,,neuron,brain,human,['474'],nan,nan,reciprocal regulation of autism-related genes mecp2 and pten via micrornas,pmc4740767,1,100,40,1,140
38,mecp2,protein,,,uniprot,p51608,nucleus,go:0005634,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,negative,d,represses,,neural stem cells,,cortex,mouse,['480'],nan,nan,"it is previous reported that mecp2 represses mir-137 expression in neural stem cells15. indeed, we found that mir-137 was up-regulated for over 2.1 fold in mecp2-knockout mouse cortical neurons, as demonstrated by solexa-based rna sequencing (rna-seq) (fig. 2a). we also confirmed that pri-mir-137 levels were increased in primary cultured neurons transfected with lentivirus expressing gfp or mecp2 rnai compared with control neurons (fig. 2b). to determine if mir-137 regulated the expression of pten, we transduced primary cultured neurons with mir-137 mimic oligonucleotides. overexpression of mir-137 mimic reduced pten expression by about 56% (figs 2c,d). these results suggest the existence of a regulatory cascade from mecp2, mir-137, to pten (fig. 2e).",pmc4740767,1,100,40,1,140
41,nedd4-1,protein,e3 ubiquitin–protein ligase,nedd4,uniprot,p46934,cytoplasm,go:0005737,pten,protein,phosphatase,pten,uniprot,p60484,cytoplasm,go:0005737,negative,d,ubiquitin-mediated degradation,,,tumor,non-small-cell lung cancer (nsclc),human,['541'],nan,nan,"another mechanism involved in pten regulation is through the ubiquitin/proteasome pathway. nedd4-1 is an e3 ubiquitin–protein ligase involved in promoting pten ubiquitin-mediated degradation (146). recent evidence has identified wwp2 as an additional e3 ubiquitin ligase, which mediates pten ubiquitination-dependent degradation. amodio et al. have shown that in some tumors, such as non-small-cell lung cancer (nsclc), pten downregulation via ubiquitin-mediated degradation is an important mechanism leading to loss of pten activity (147). previous studies have suggested that pten functions can be regulated by acetylation. the acetyltransferase p300/cbp-associated factor (pcaf) has been demonstrated to acetylate pten at lys125 and lys128 sites, which, in turn, negatively regulate pten catalytic activity (148). catalytic pten activity is also controlled by reactive oxygen species (ros). in particular, recent studies have shown that ros regulate pten activity by oxidative-stress-induced formation of a disulfide bond between the active site cys124 and cys7 (149).",pmc4329810,1,100,40,1,140
42,nucleolin,protein,,,uniprot,p19338,nucleus,go:0005634,ptenβ,protein,,pten,uniprot,p60484,nucleus,go:0005634,negative,d,dephosphorylates,thr84,,,,,['731'],nan,nan,"nucleolin is involved in almost every step of ribosome biogenesis333435, and a recent study showed the most prominent effect of nucleolin is regulation of rdna transcription by promotion of the rdna transcription complex assembly, in which the phosphorylation status of nucleolin is rigorously regulated3637. the fact that ptenβ interacts with nucleolin and dephosphorylates nucleolin at thr84 raised a question as to whether nucleolin mediates ptenβ regulation of rdna transcription, and thus represents a direct mechanism by which ptenβ controls ribosomal biogenesis.",pmc5376652,1,100,40,1,140
