Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
10,10,1,1,101
10,10,1,1,101
6,10,1,1,61
6,10,1,1,61
6,10,1,1,61
4,10,7,1,47
4,10,5,1,45
4,10,5,1,45
4,10,3,1,43
4,10,3,1,43
4,10,3,1,43
4,10,3,1,43
4,10,3,1,43
4,10,3,1,43
4,10,3,1,43
4,10,3,1,43
4,10,1,1,41
2,10,7,1,27
2,10,7,1,27
2,10,7,1,27
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,5,1,25
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
2,10,3,1,23
2,10,1,1,21
2,10,1,1,21
2,10,1,1,21
2,10,1,1,21
2,10,1,1,21
2,10,1,1,21
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,5,1,15
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,3,1,13
1,10,1,1,11
1,10,1,1,11
