index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
629,mapk,protein,mitogen-activated protein kinase,mapk,uniprot,p28482,cytoplasm,go:0005737,mek2,protein,,map2k2,uniprot,p36507,cytoplasm,go:0005737,positive,d,inhibition,,,melanoma cells,melanoma,human,['136'],nan,nan,"the mitogen-activated protein kinase (mapk) pathway is a critical oncogenic driver signal in a number of malignancies. the discovery of activating mutations in the mapk pathway has led to the development of mapk pathway inhibitors. selumetinib is a potent and selective inhibitor of mek1 and mek2, which are essential downstream molecules in the mapk pathway. several preclinical and clinical studies have demonstrated the promising antitumor activity of selumetinib. in this review, we discuss the mapk pathway in melanoma and summarized data from preclinical and clinical studies of selumetinib for advanced melanoma.",pmc4179759,1,10,20,1,30
377,erk1/2,protein,,"mapk1,mapk3",uniprot,"p27361,p28482",cytoplasm,go:0005737,mek,protein,kinase,"map2k1,map2k2",uniprot,"q02750,q10471",cytoplasm,go:0005737,positive,d,activation,,,melanoma,"skin, uvea, mucosal, acral",human,['360'],nan,nan,"deregulation of the extracellular signal-regulated kinase (erk) pathway through hyperactivation is strongly associated with melanomagenesis [1, 2], with constitutively activated erk1/2 being found in the majority of melanocytic neoplasms [3]. however, it appears that the underlying mechanisms for the erk activation differ between different entities. while the most common cause for erk activation in human cutaneous melanoma is the presence of somatic mutations in braf and ras kinases [4], these mutations are nearly absent in human uveal melanoma, where activation of the pathway has been linked to somatic mutations in closely related gtpases gnaq and gna11 in 83% of the cases [5]. these mutations are also present in 63.2% of blue nevi [5]. activating mutations in and/or gene copy number increases of a receptor tyrosine kinase kit, found in 39% of mucosal and 36% of acral melanoma [6], are a plausible cause of the erk pathway activation in these tumour cells [7, 8]. examples of other, less common, mechanisms underlying hyperactivation of the erk pathway in melanocytic neoplasms include activating mutations in mek kinases [9], overexpression of wild-type braf [10] and decreased expression of negative regulators of the pathway [11, 12].",pmc4254013,1,10,20,1,30
318,erk,protein,,mapk1,uniprot,p27322,cytoplasm,go:0005737,mek,protein,,map2k1,uniprot,q02750,cytoplasm,go:0005737,positive,d,phosphorylation,,,,,human,['1038'],nan,nan,"the protocol was modified from [6]. cells were lysed in bicine/chaps buffer containing phosphatase and protease inhibitors (proteinsimple, santa clara, ca, usa). the cell lysates were clarified by centrifugation and protein concentration was measured by using bca protein assay kit (pierce, rockford, il, usa). lysates were mixed with ampholyte premix (040-972, g2 ph 5-8) and fluorescent pi standards (040-646, pi standard ladder 3) before being loaded into the nanopro 1000 system (proteinsimple, santa clara, ca, usa) for analysis. isoelectric focusing was performed in capillaries filled with a mixture of cell lysate (0.15 μg/μl protein), fluorescently labeled pi standards, and ampholytes. the separated proteins were cross-linked onto the capillary wall by ultraviolet irradiation followed by immunoprobing with antibodies to erk (cell signaling technology, #9102, 1:50), perk (cell signaling technology, #4377, 1:50), mek (sc-436, santa cruz, 1:100), or pmek (abcam, ab32088, 1:40). horse radish peroxidase conjugated secondary antibodies were from jackson immunoresearch (donkey anti-rabbit igg, #711-035-152). the signal was visualized by ecl and captured by a charge-coupled device camera. the digital images were analyzed and peak areas quantified with compass software (proteinsimple, santa clara, ca, usa).",pmc5755028,1,10,20,1,30
563,kras,protein,oncogene,kras,uniprot,p01116,plasma membrane,go:0005886,glut1,protein,transporter,slc2a1,uniprot,p11166,plasma membrane,go:0005886,positive,d,gene mutagenesis,glucose metabolism,dld-1 kraswt/-,colorectal,colorectal cancer cell,human,['1040'],nan,nan,"to discover genes in the ras pathway, we transposon mutagenized human crc cells having had their active kras or braf oncogene removed by genome editing and used a two-step selection procedure where: (1) tolerance to low glucose was selected by culturing three weeks in medium with 0.4 mm l-glucose; and (2) the resulting clones were selected for having productive transposon integrations by culture in hygromycin-containing medium (additional file 1: figure s1). the hygromycin selection serves to eliminate background clones generated by transposon-independent mechanisms, such as those having acquired kras and braf hotspot mutations through the endogenous mmr deficiency [6]. next, the gene set with recurring transposon integrations is intersected with genes observed mutated in human crcs to select candidate ras pathway genes for experimental validation. mutagenesis of dld-1 kraswt/- and rko brafwt/-/- cell lines with transposase and transposon constructs (additional file 1: figure s2a–c) followed by selection in low glucose and hygromycin resulted in sixfold to 22-fold more clones than transposon constructs alone (fig. 1a and b; additional file 1: figure s3), demonstrating that transposon mutagenesis could restore growth in low-glucose medium. the majority of selected clones (13/16) and all clone pools had twfold to sixfold higher glut1 expression, a biomarker for ras pathway activation in human crc cells [6] compared to dld-1 kraswt/- and rko brafwt/-/- cells (fig. 1c and d). two gene trap libraries (pb-gt) of 1500 and 2000 clones each, as well as two individual activation libraries (pb-cag-sd) of 3000 and 2480 clones each in dld-1 kraswt/- and rko brafwt/-/- cells, respectively (fig. 1c and d), were subjected to sequencing. the clone pools were analyzed by splinkerette pcr amplification followed by sequencing of transposon integration sites, resulting in 2029 genes in dld-1 kraswt/- and 2887 genes in rko brafwt/-/- pools having more frequent integrations than expected given their ttaa site density (p ≤ 0.05, poisson distribution) on all the chromosomes (additional file 1: figure s4; additional file 1: table s1 and s2; additional file 1: figure s5).",pmc5755028,1,10,19,1,29
678,mek,protein,,mek,uniprot,p36507,cytoplasm,go:0005737,ras,protein,,ras,uniprot,p01111,plasma membrane,go:0005886,negative,d,inhibition,,lung cancer cell lines,,lung,human,['728'],nan,nan,impact of mek inhibition on the ras signature across 10 lung cancer cell lines. the y-axis shows the ras signature score in drug treated cell lines relative to vehicle treated controls.,pmc2911390,1,10,19,1,29
693,mek,protein,,,uniprot,q02750,cytoplasm,go:0005737,mapk,protein,,,fplx,mapk,cytoplasm,go:0005737,positive,d,activation,,,melanoma,skin,human,['552'],nan,nan,"the development of the mek inhibitors pd908059 and u0126 in the pre-2002 era resulted in the first studies demonstrating a role for mek in human melanoma cell proliferation, survival and invasion (kortylewski et al., 2001; li et al., 2001). the first indication for an in vivo relevance of mapk signaling in this disease came however from xiphophorus, a genetically controlled vertebrate model for melanoma first described in 1928 (wellbrock et al., 2002a). in these animals strong constitutive mapk activation occurs already in benign nevus-like lesions (wellbrock and schartl, 1999), suggesting an involvement of mapk-signaling in the early steps of pigment-cell transformation (figure 1b). in 2002, cohen et al. reported constitutive erk-phosphorylation in >20% of benign nevi and >80% of primary melanoma, and hence confirmed activation of mapk-signaling as an early event in human melanoma development (cohen et al., 2002).",pmc4846800,1,10,19,1,29
719,mek1,protein,kinase,map2k1,uniprot,q02750,cytoplasm,go:0005737,pik3ca,protein,kinase,pik3ca,uniprot,p42336,plasma membrane,go:0005886,negative,d,inhibition,,,,,human,['870'],nan,nan,"analysis of src and mek1/2 inhibitor sensitivity in braf-mutant, ras-mutant, and pik3ca-mutant cell lines.",pmc5833015,1,10,19,1,29
891,p38 mapk,protein,,mapk14,uniprot,q16539,cytoplasm,go:0005737,c-raf,protein,,raf1,uniprot,p04049,plasma membrane,go:0005886,negative,d,inhibit,,,,,cells,['460'],nan,nan,"several studies [16,20] have shown that in some types of cells, p38 mapk can inhibit the c-raf → mek1/2 → erk1/2 (extracellular signal-regulated kinases 1 and 2) pathway, i.e., the erk signaling pathway. the erk pathway is mostly activated by growth factors. these factors, acting through receptor kinases and adaptor protein son of sevenless (sos), activate ras gtpase, which is responsible for c-raf phosphorylation [21]. like p38 mapk, the erk pathway can affect various proteins associated with apoptosis, e.g., fox03a or several proteins of the bcl-2 family [22]. it has been demonstrated that the erk pathway can mediate both pro-apoptotic as well as anti-apoptotic signaling [23,24,25,26]. regulation of erk1/2 activation by saturated fas in pancreatic β-cells has also been shown [27,28].",pmc4783893,1,10,19,1,29
892,p38 mapk,protein,,mapk14,uniprot,q16539,cytoplasm,go:0005737,caspase-9,protein,,casp9,uniprot,p55211,cytoplasm,go:0005737,positive,d,cleavage,,,,,,['478'],nan,nan,"because cell death was induced, we also tested the effect of p38 mapk activation on the cleavage of parp (a common marker of apoptosis) and caspase-7, -8 and -9 activation. caspase-7, -8, -9 activation as well as parp cleavage was detected 12 h after activator application (figure 5d).",pmc4783893,1,10,19,1,29
1014,raf,protein,,raf1,uniprot,p04049,,,erk,protein,,mapk1,uniprot,p28482,,,positive,d,activation,,mouse fibroblasts,fibroblast,,mouse,['501'],nan,nan,"activation of the raf-mediated erk pathway by oncogenic ras induces transformation in mouse fibroblasts (kolch et al., 1991; cowley et al., 1994; mansour et al., 1994). because the activation of erk was abrogated by da-raf1 expression, we examined whether the v–k-ras–induced transformed phenotype in nrt9 cells was suppressed by da-raf1. normal nih3t3 cells contained well-developed actin stress fibers and showed an extended flattened cell shape. although nrt9 cells exhibited transformed morphology (i.e., the loss of stress fibers and consequent round cell shape), all of the nrt/dr cell lines restored the normal flattened cell shape with stress fibers (fig. 4 b). next, we analyzed the cell proliferation rate under a serum starvation condition in 0.5% fbs by counting the cell number. nrt9 and mock-transfected nrt9 cells showed growth rates several fold higher than that of normal nih3t3 cells, whereas all of the nrt/dr cell lines exhibited growth rates similar to or lower than that of nih3t3 cells (fig. 4 c).",pmc2064279,1,10,19,1,29
