index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
12,akt,protein,,akt1,uniprot,p31749,,,pi3k,protein,,pik3ca,uniprot,p42336,,,negative,d,inhibition,akt inhibitor perifosine (2 μm),,,,human,['318'],nan,nan,"to further characterize akt in pi3k/akt/β-catenin pathway, we treated the sipten cells with akt inhibitor perifosine (2 μm) [24]. as demonstrated in figure 2c, sipten/cne2 and sipten/cne1 cells showed increased tumorsphere formation, compared to control nc cells. however, pi3k and akt inhibitor suppressed the formation of tumorspheres in sipten cells obviously. the clone formation assay showed that sipten/cne2 and sipten/cne1 cells were more radioresistant than nc control cells. ly294004 and perifosine treatment significantly decreased the radioresistance of sipten cells (figure 2d).",pmc5650370,1,10,19,1,29
496,pten,protein,,pten,uniprot,p60484,,,mtorc2,proteincomplex,,,,,cytoplasm,go:0005737,negative,d,regulates,thr1135,,grade iv glioma,brain,human,['183'],nan,nan,pten negatively regulates mtorc2 formation and signaling in grade iv glioma via rictor hyperphosphorylation at thr1135 and direct the mode of action of an mtorc1/2 inhibitor,pmc4945751,1,10,19,1,29
370,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,pi3k,protein,,,,,,,negative,d,suppresses,,,endothelial,blood vessel,zebrafish,['74'],nan,nan,"to avoid the possible effects of rna instability on the rescue capacity of pten at later stages in development, we focused on an aspect of the ptena-/-ptenb-/- phenotype that emerges earlier during embryonic development: the characteristic hyperbranching of the intersegmental vessels at 3dpf [43]. angiogenesis, the sprouting of new blood vessels from existing vasculature, is a highly regulated process during zebrafish embryonic development that requires a fine-tuned interplay between different signaling pathways, including vegf signaling (vascular endothelial growth factor; artery and lymph vessel formation) and bmp signaling (bone morphogenetic proteins; vein formation), as well as secondarily involved pathways, including for example notch signaling, semaphorin-plexin signaling and the pi3k/akt(pkb)/pten-axis. upon binding of vegfa to vegfr2, the vegfa receptor, pi3k signaling gets activated (as well as phospholipase cγ1 and src family kinases), promoting proliferation and differentiation of vascular endothelial cells and thereby inducing angiogenensis [51–53]. the work of various groups previously unveiled that pten, the main antagonist of pi3k signaling, suppresses this pathway in vitro [54] and lack of pten has been associated with enhanced angiogenesis in gastric cancer patients [55]. we reported that pten double homozygous zebrafish develop an ectopic vascular hyperbranching phenotype [43] and that this phenotype is rescued either by re-introducing pten mrna at the one-cell stage or by treating embryos with ly294002, a specific pi3k inhibitor, thereby proving that pten suppresses angiogenesis in vivo mainly via decreasing phosphorylated akt levels.",pmc4743836,1,10,19,1,29
424,pten,protein,,pten,uniprot,p60484,cytosol,go:0005829,pi3k,protein,,,,,plasma membrane,go:0005886,negative,d,dephosphorylation,plasma membrane,du145,epithelial,prostate,human,['234'],nan,nan,"it is well established that pten antagonizes the activity of pi3k via dephosphorylation of membrane-bound pip3. this inhibition is dependent on recruiting cytosolic pten to the plasma membrane. since bmi1 binds pten in the nucleus, high levels of bmi1 may attenuate pten's ability to inhibit the pi3k-akt pathway by sequestering pten in the nucleus. to test this possibility, we infected du145 cells with a retrovirus expressing bmi1, pten, or both bmi1 and pten (fig 6). bmi1 overexpression indeed enhanced akt activation (fig 6). while overexpression of pten alone did not affect akt activation in du145 cells, which is consistent with other publications [39,40], ectopic pten reversed the increase in akt activation observed in du145 cells overexpressing bmi1 (fig 6). as ectopic pten alone does not directly affect the pi3k-akt pathway (fig 6), ectopic pten may indirectly affect the pi3k-akt pathway by interacting with ectopic bmi1. this possibility is further supported by the observation that knockdown of bmi1 alone or in combination with knockdown of pten slightly reduced akt activation (fig 5, top panel, comparing akt phosphorylation in bmi1 sirna and pten sirna/bmi1 sirna lanes with that in ctrl sirna and pten sirna lanes, respectively).",pmc2777864,1,10,19,1,29
435,pten,protein,,pten,uniprot,p60484,exosomes,go:0070062,akt,protein,,akt1,uniprot,p31749,plasma membrane,go:0005886,negative,d,dephosphorylation,,,,,human,['134'],nan,nan,"this study also shows the effect of pten-expressing exosomes derived from cancer cells on modulating the cell proliferation of recipient cells with reduced or null pten expression. the incubation of pten-expressing exosomes with cells that have decreased pten expression (du145kd cells), or cells with no pten expression (u87 cells), leads to the uptake of pten by these cells. upon uptake of pten-enriched exosomes, the acceptor cells acquired significantly higher pten activity, demonstrated by a pten-activity assay. in addition, pten activity is evidenced by the decreased phosphorylation of akt, which is a reflection of the dephosphorylation of pip3 and pip2 by pten [37], [38], [39]. furthermore, it is reported that pten coordinates cell-cycle arrest in g1 by downregulating cyclin d1 via pten protein phosphatase activity, and upregulating p27 via pten lipid phosphatase activity [35]. we found that p27 is upregulated by exosomal-pten transfer, and that cyclin d1 is downregulated. taken together, these findings imply that pten derived from exosomes is biologically active and can modulate cell growth and proliferation.",pmc3723640,1,10,19,1,29
440,pten,protein,,pten,uniprot,p60484,membrane,go:0016020,pi3k,protein,,,uniprot,p11802,membrane,go:0016020,negative,d,inhibition,,,,,human,['528'],nan,nan,"pten is the most important negative regulator of the pi3k signaling pathway. in addition to its canonical, pi3k inhibition-dependent functions, pten can also function as a tumor suppressor in a pi3k-independent manner. indeed, the pten network regulates a broad spectrum of biological functions, modulating the flow of information from membrane-bound growth factor receptors to nuclear transcription factors, occurring in concert with other tumor suppressors and oncogenic signaling pathways. pten acts through its lipid and protein phosphatase activity and other non-enzymatic mechanisms. studies conducted over the past 10 years have expanded our understanding of the biological role of pten, showing that in addition to its ability to regulate proliferation and cell survival, it also plays an intriguing role in regulating genomic stability, cell migration, stem cell self-renewal, and tumor microenvironment. changes in pten protein levels, location, and enzymatic activity through various molecular mechanisms can generate a continuum of functional pten levels in inherited syndromes, sporadic cancers, and other diseases. pten activity can indeed, be modulated by mutations, epigenetic silencing, transcriptional repression, aberrant protein localization, and post-translational modifications. this review will discuss our current understanding of the biological role of pten, how pten expression and activity are regulated, and the consequences of pten dysregulation in human malignant tumors.",pmc4329810,1,10,19,1,29
448,pten,protein,,pten,uniprot,p60484,,,akt,protein,kinase,akt1,uniprot,p31749,cytoplasm,go:0005737,negative,d,inhibition,,,,,,['524'],nan,nan,"our data provide evidence that the pro-apoptotic effect of pten is due to the inhibition of akt activation. accordingly, pten null cells exhibit higher akt kinase activity and are more resistant to apoptosis (reviewed in [25]). according to several studies, akt is activated after vessel injury by a variety of stress-inducing factors resulting in an attenuation of apoptotic cell death[10], [26]. morever, insulin is a potent inducer of akt-phosphorylation. thus, while being potentially protective during the first hours after vascular injury, hyperinsulinemia will contribute to vsmc-hyperproliferation and increased neointima formation.",pmc3606387,1,10,19,1,29
449,pten,protein,,pten,uniprot,p60484,,,akt,protein,,akt1,uniprot,p31749,,,negative,d,phosphorylation,,,,,,['518'],nan,nan,pten overexpression prevents serum-induced akt phosphorylation after 15 min (a) and 30 min (b) serum induction using 10% fcs as determined by western blotting using an anti-pakt-antibody.,pmc3606387,1,10,19,1,29
450,pten,protein,,pten,uniprot,p60484,,,akt,protein,,akt1,uniprot,p31749,,,negative,d,phosphorylation,t366 or s370,,,,,['374'],nan,nan,"it has been shown that phosphorylation of pten at t366 or s370 destabilizes the protein.28, 29 to determine whether blocking phosphorylation at these two sites increases the stability of ptenl320s, we created ptenl320s,t366a and ptenl320s,t366a,s370a. immunoblotting showed that ptenl320s-gfp, ptenl320s,t366a-gfp and ptenl320s,t366a,s370a-gfp were as unstable as ptenl320s-gfp (figures 2j and k). these three constructs consistently failed to decrease akt phosphorylation levels (figures 2j and l).",pmc5491373,1,10,19,1,29
451,pten,protein,,pten,uniprot,p60484,,,akt,protein,,akt1,uniprot,p31749,,,negative,d,regulates,,,vsmc,,,['525'],nan,nan,"furthermore, our data indicate that pten upregulation prevents cell proliferation showing that pten negatively regulates akt activation and thus vsmc proliferation which is required for hyperplasia and restenosis. likewise, in previous reports employing pten overexpression, an inhibition of proliferation and migration of vsmcs was demonstrated [5]. more recently, in vivo experiments substantiated that adenoviral-mediated overexpression of pten in a rat carotid injury model inhibits neointimal hyperplasia through induction of apoptosis and inhibition of cell proliferation [6], [27]. in contrast, smc-specific pten-deficient mutant mice exhibited enhanced medial and intimal smc hyperplasia, and an increased production of a family of pro-inflammatory cytokines and chemokines like sdf-1α, which were up regulated in a nf-kb-dependent manner [28], [29] in a more recent study, nemenoff et al. investigated the direct in vivo effects of pten inactivation selectively in vsmc. elevated sdf-1α levels produced by smc following pten inactivation enhanced the recruitment of inflammatory cells and enhanced neointima formation [8].",pmc3606387,1,10,19,1,29
