index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
139,foxp3,protein,,,fplx,foxp3,,,mtor,protein,,,fplx,mtor,,,positive,d,regulates,,,effector cell,,,['2'],nan,nan,"over the last few years, several studies have focused on the molecular mechanisms regulating the induction of foxp3, the master regulator of treg cells (josefowicz et al., 2012). consistent with the requirements for tgf-β1 and il-2 in the generation of itreg cells from naive mouse cd4+ t cells, activation of il-2–stat5 and tgf-β1–smad pathways are important for itreg cell differentiation. however, a growing body of data has revealed that other pathways contribute to the regulation of foxp3 expression, including those downstream of the tcr. notably, phosphoinositide-3-kinase (pi3k) and the downstream mammalian target of rapamycin (mtor) and akt pathways have been shown to play an instrumental role in regulating treg cell differentiation. mtor is part of an evolutionary conserved pathway involved in regulation of cell growth, translation, migration, and metabolism (powell et al., 2012). inhibition of pi3k/akt and mtor pathways, including targeted deletion of mtor, leads to foxp3 expression upon tcr stimulation of cd4 cells (battaglia et al., 2005; kopf et al., 2007; haxhinasto et al., 2008; kang et al., 2008; sauer et al., 2008; delgoffe et al., 2009; powell et al., 2012). moreover, the hypoxia-inducible transcription factor α (hif1α), a downstream target of mtor pathways which contributes to the regulation of glucose metabolism, also helps regulate the balance between th17 and treg cell differentiation (dang et al., 2011; shi et al., 2011). in the absence of hif1α, cd4+ t cells fail to up-regulate glycolytic pathways important for effector cell differentiation and instead develop into foxp3+ treg cells. such data highlight the importance of mtor and downstream metabolic pathways in cell fate decisions. nonetheless, although much knowledge has been gained about these pathways, many questions remain regarding how the development and activity of treg cells and th17 cells are controlled to permit protective immunity without pathological self-reactivity.",pmc3949578,1,10,20,1,30
8,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,foxp3,protein,,foxp3,uniprot,q9bzs1,nucleus,go:0005634,negative,d,suppression,,,t-cell,,,['93'],nan,nan,"molecular mechanisms of akt-mediated suppression of foxp3 induction. naive cd4+cd25− t cells were stimulated in the presence of tgf-β and il-2. 24 h after activation, cells were transduced with retrovirus and cultured for an additional 72 h in the presence or absence of 100 nm rapamycin. foxp3 expression was determined by flow cytometry. the percentages of cells positive for foxp3 are shown. data are representative of three or more experiments.",pmc2275380,1,10,19,1,29
210,mtor,protein,,mtor,uniprot,p42345,cytoplasm,go:0005737,s6 ribosomal protein,protein,,rps6 (not clearly specified in text),uniprot,p62753,cytoplasm,go:0005737,positive,d,phosphorylation,,,t-cell,,human,['16'],nan,nan,"given the tcr signaling defects in itk-deficient t cells, we investigated whether mtor and akt activation were altered in these cells. mtor exists in two complexes, mtorc1 and mtorc2 (powell et al., 2012). in mtorc1, mtor is complexed with raptor, resulting in activation of translation and phosphorylation of the downstream targets involved in cell growth, translation, migration, and metabolism. as a downstream readout of mtor1 complex activation, we evaluated the intracellular levels of phosphorylated s6 ribosomal protein (ps6) by flow cytometry. in wt cells, a clear population of ps6 (s235)+ cells could be observed, which was decreased under low tcr conditions, as well as under treg cell conditions (fig. 4 b). consistent with defects in tcr signaling, we observed a reduction in ps6 (s235) levels in itk−/− cells differentiated under both th17 and treg cell conditions; defects were observed across a range of anti-cd3 concentrations at all times examined between 6 and 48 h (fig. 4 b and not depicted). reduced ps6 (s235) was also observed in itk−/− foxp3+ cells relative to wt foxp3+ cells, suggesting that the reduced ps6 was not secondary to altered cell populations in itk−/− cell cultures (fig. 4 d). because s235 can be a target of both mtorc1 and ribosomal s6 kinase, a downstream effector of erk, we also evaluated phosphorylation of ps6 (s240), which is a more specific target for mtorc1 in t cells, phosphorylation of which is completely abolished by rapamycin treatment (not depicted; salmond et al., 2009). itk-deficient cells also showed reduced phosphorylation of ps6 (s240) (fig. 4 c), again providing evidence for defective activation of mtorc1.",pmc3949578,1,10,19,1,29
305,pten,protein,,pten,uniprot,p60484,,,mtor,protein,,mtor,uniprot,e7j0z,,,negative,d,activation,,,,,,['29'],nan,nan,"to further examine the effects of pten on downstream readouts, we examined mtor activation in stimulated wt cells that expressed different levels of pten. pten protein levels were examined by flow cytometry, and marker gates were used to examine cells that expressed either the highest or lowest levels of pten. notably, cells expressing higher levels of pten protein showed decreased ps6 (fig. 7 f). to evaluate whether higher pten levels in itk-deficient cells contributed to the increase in foxp3 expression, we treated itk-deficient cells with pten-specific shrna. notably, itk-deficient cells transduced with retroviral vectors expressing shrna for pten showed reduced foxp3 expression as compared with cells transduced with a control retrovirus (fig. 7 g). thus, altered pten repression in itk-deficient cells appears to contribute to their altered differentiation.",pmc3949578,1,10,19,1,29
303,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,stat5,protein,,stat5,uniprot,p42229,nucleus,go:0005634,positive,d,activation,,,t-cell,,human,['38'],nan,nan,"however, altered myc and pten expression are likely not to be the only mechanisms by which itk deficiency and decreased tcr signaling influence treg cell development. recent data have demonstrated that decreased erk activation also promotes treg cell differentiation (chang et al., 2012; liu et al., 2013; unpublished data), although studies have showed varying effects on th17 development. itk-deficient cells also have defective tcr-induced erk activation. erk itself is also known to be part of a positive tcr feedback loop that acts very proximally, at the level of lck (štefanová et al., 2003), and has been implicated in regulating stat5 phosphorylation (lee et al., 1999). given the effects of itk on tcr signaling, including the activation of erk, itk may be a critical pivot in multiple positive-feedback loops that both amplify tcr signaling and alter responses to cytokines, thereby contributing to the balance of th17 and treg cell differentiation. as that loss of itk does not appear to impair treg cell function, our results raise the possibility of itk as a therapeutic candidate for the treatment of diseases involving th17-mediated inflammation.",pmc3949578,1,10,19,1,29
300,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,pi3k,protein,,pi3kr,uniprot,,cytoplasm,go:0005737,positive,d,signaling,,,t cell,thymus,human,['162'],nan,nan,"pten also has been shown to play an important role in central tolerance and in regulating proliferation of developing cells in the thymus (suzuki et al., 2001; hagenbeek et al., 2004). in the absence of il-7r and pre-tcr signaling, loss of pten allows cells to bypass the β-selection checkpoint, indicating that pi3k signaling is crucial for the ongoing development of early t cell precursors. interestingly, thymic cellularity and subset percentages are relatively unperturbed prior to tumor development, which likely occurs at the dp stage during thymic maturation, suggesting that secondary events emerge in this context of pten loss to promote transformation (discussed below; hagenbeek et al., 2004; hagenbeek and spits, 2008; xue et al., 2008; guo et al., 2011).",pmc3375464,1,10,19,1,29
281,pi3k,protein,,pik3ca,uniprot,p42336,cytoplasm,go:0005737,pten,protein,lipid phosphatase,pten,uniprot,p60484,cytoplasm,go:0005737,positive,d,activation,,,t-cell,,,['157'],nan,nan,"the generation of lipid products catalyzed by pi3k is critical for normal t cell homeostasis and a productive immune response. pi3k can be activated in response to antigen receptor, co-stimulatory, cytokine, and chemokine signals. moreover, dysregulation of this pathway frequently occurs in t cell lymphomas and is implicated in lymphoproliferative autoimmune disease. akt acts as a central mediator of pi3k signals, downstream of which is the mtor pathway, controlling cell growth and metabolism. members of the foxo family of transcription factors are also regulated by akt, thus linking control over homing and migration of t cells, as well cell cycle entry, apoptosis, and dna damage and oxidative stress responses, to pi3k signaling. pten, first identified as a tumor suppressor gene, encodes a lipid phosphatase that, by catalyzing the reverse of the pi3k “reaction,” directly opposes pi3k signaling. however, pten may have other functions as well, and recent reports have suggested roles for pten as a tumor suppressor independent of its effects on pi3k signaling. through the use of models in which pten is deleted specifically in t cells, it is becoming increasingly clear that control over autoimmunity and lymphomagenesis by pten involves multi-faceted functions of this molecule at multiple stages within the t cell compartment.",pmc3375464,1,10,19,1,29
273,pi3k,protein,,,uniprot,,,,pten,protein,,,uniprot,,,,negative,d,inhibition,,,tumor,,mouse,['197'],nan,nan,"in addition to pi3k pan-inhibition, several isoform-selective pi3k inhibitors have been shown to repress the viability of pten-deficient tumors. notably, the p110β-specific pi3k inhibitor azd6482 (kin-193) displayed remarkable antitumor activity in pten-null tumors but failed to block the growth of pten–wild-type tumors in mouse models [98]. however, another separate study showed that endometrioid endometrial cancer with pten mutation were resistant to p110β-selective inhibition, cell lines' viability was decreased only when p110β-selective inhibition was combined with p110α-selective inhibition. recent findings have highlighted that there is a complex interplay between the class i pi3k isoforms, inhibition of either α or β single isoform might be compensated by reactivation of another isoform at last [99]. furthermore, it has been proposed that the dual γ/δ inhibitor cal-130, specifically targeting p110γ and p110δ isoforms in pten deleted t-all cell lines [100]. by contrast, lonetti et al. recently indicated that pi3k pan-inhibition developed the highest cytotoxic effects when compared with both selective isoform inhibition and dual p110γ/δ inhibition, in t-all cell lines with or without pten deletion [101]. nevertheless, which class of agents among isoform-specific or pan-inhibitors can achieve better efficacy is still controversial. other target treatments including akt, mtor, dual pi3k/akt and dual pi3k/mtor inhibitors also show promising antitumor activity in cell line studies, and some of them have been testing under clinical trials [102–111] (table 3, 4).",pmc4712330,1,10,19,1,29
272,pi3k,protein,,,uniprot,,,,pdk1,protein,,,,,,,negative,d,inhibition,,,,,,['143'],nan,nan,"to assess if other targets beyond akt could be affected by pi3k inhibition, we further investigated pdk1 and some of its downstream targets, pkcα and pkcβ (fig. 4c). we observed that neither selective, nor dual or pan-inhibitors reduced phosphorylated levels of pkc isoforms [34]. therefore, block of pi3k activity mainly inhibited akt and its downstream targets.",pmc4496363,1,10,19,1,29
270,pi3k,protein,,,uniprot,,,,akt,protein,,,,,,,positive,d,phosphorylation,"ser473, thr308",,,,,['154'],nan,nan,"only pi3k pan-inhibition switched off akt signaling, as demonstrated by the reduction or complete abrogation of both thr308 and ser473 p-akt levels. it has been previously reported that a limited pi3k activity is sufficient to support cell survival and proliferation and, consequently, complete pi3k inhibition is required to induce cell death [48]. consistent with that, in spite of changes in cell cycle progression, we observed a significant cell death induction almost exclusively after pi3k pan-inhibition, with the exception of loucy cells where the dual inhibition of p110γ/δ was also effective. importantly, we demonstrated that, at least in the case of zstk-474, the mechanisms involved in cell death are independent of caspase activity as a pan-caspase inhibitor did not reduce cell death.",pmc4496363,1,10,19,1,29
