index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
1956,mtor,protein,,mtor,uniprot,p42345,cytoplasm,go:0005737,akt,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,positive,d,phosphorylation,s473,,carcinoma,colorectal,human,['614'],nan,nan,"the expression of mtor, ractor, rictor, p70s6k and 4e-bp1 is elevated in colorectal carcinoma [44,45]. because mtorc2 phosphorylates akt at s473 (akts473) [9–11], we thought to identify the akts473 and determine whether the mtorc2 are activated in the carcinoma. western blotting revealed that akts473 were elevated in the carcinoma tissues as compared with the matched normal tissues (figure 1a), thus suggesting the activation of mtorc2 in the carcinomas; however, non-phosphorylated akt was also elevated, which could not rule out the possibility that the overexpression might cause the phosphorylation in the cancer tissues. during the activation of mtorc1, its substrate p70s6k phosphorylates ribosomal protein s6 [7]. the expression of s6 protein was consistent in matched carcinoma and normal tissues, but detection of the phosphorylated s6 at s235/236 (s6s235/236) in the carcinoma but not matched normal tissues suggested the elevated mtorc1 activity in the carcinomas (figure 1a).",pmc3750018,1,10,11,1,21
2644,pik3ca,protein,catalytic subunit,pik3ca,uniprot,p42336,,,vegf,protein,,,uniprot,p15692,,,positive,i,transcriptional regulation,,ovarian cancer cell lines,epithelial,ovarian,human,['3638'],nan,nan,"studies using comparative genomic hybridization (cgh) revealed several regions of recurrent, abnormal, dna sequence copy number that may encode genes involved in the genesis or progression of ovarian cancer [380]. one region at 3q26 found to be increased in copy number in approximately 40% of ovarian and others cancers contains pik3ca, which encodes the p110α catalytic subunit of pi3k [380]. pik3ca was shown to be frequently increased in copy number in ovarian cancers, and the increased copy number is associated with increased pik3ca transcription, p110α protein expression and pi3k activity and the treatment with the pi3k inhibitor ly294002 decreased proliferation and increases apoptosis [380]. these observations suggested pik3ca is an oncogene that has an important role in ovarian cancer [380]. in a subsequent study, pik3ca mrna was detected in 66.6% of stage i and 93.9% of advanced stage ovarian cancer specimens and in all ovarian cancer cell lines [381]. pik3ca mrna levels were significantly higher in invasive carcinomas compared with benign and low malignant potential neoplasms [381]. strong expression of immunoreactive p110α was detected in tumor cells and/or stroma endothelium [381]. pik3ca expression in vivo positively correlated, both at the mrna and the protein level, with the expression of vegf as well as with the extent of microvascular development [381]. furthermore, pik3ca mrna over-expression positively correlated with increased proliferation and decreased apoptosis of tumor cells in vivo [381]. in vitro, pik3ca expression positively correlated with the expression of vegf in ovarian cancer cells, whereas ly294002 reduced both the constitutive and inducible expression of hif-1α at the mrna and protein levels and abrogated vegf up-regulation by glucose starvation [381]. furthermore, ly294002 suppressed cell proliferation and, at higher doses, induced marked apoptosis in ovarian cancer cells. collectively, these data strongly indicate that pik3ca supports ovarian cancer growth through multiple and independent pathways affecting cell proliferation, apoptosis and angiogenesis, and plays an important role in ovarian cancer progression [381].",pmc2652403,1,10,11,1,21
2385,p53,protein,serine/threonine phosphatase,tp53,uniprot,p04637,nucleus,go:0005634,mdm2,protein,wip1 substrate,mdm2,uniprot,q00987,nucleus,go:0005634,positive,i,dephosphorylation,s395,,epithelial,,human,['1679'],nan,nan,"not only is p53 regulated by multiple protein serine/threonine phosphatases directly, but it is also regulated indirectly through the regulation of mdm2. mdm2 has been predicted to be a wip1 substrate [145]. indeed, wip1, but not pp2a, dephosphorylated mdm2 at s395, which is an atm phosphorylation site [79,146]. wip1 dephosphorylation of s395 increased the stability of mdm2 and increased the mdm2-p53 interaction. wip1 inhibited mdm2 auto-ubiquitination thereby stabilizing the protein [146].",pmc2954851,1,10,11,1,21
1922,mtor,protein,kinase,mtor,uniprot,p42345,cytoplasm,go:0005737,akt,protein,kinase,akt1,uniprot,p31749,cytoplasm,go:0005737,positive,d,phosphorylation,s473,,,,human,['903'],nan,nan,"the mammalian target of rapamycin (mtor) regulates cell growth and survival by integrating nutrient and hormonal signals. these signaling functions are distributed between at least two distinct mtor protein complexes: mtorc1 and mtorc2. mtorc1 is sensitive to the selective inhibitor rapamycin and activated by growth factor stimulation via the canonical phosphoinositide 3-kinase (pi3k)→akt→mtor pathway. activated mtorc1 kinase up-regulates protein synthesis by phosphorylating key regulators of mrna translation. by contrast, mtorc2 is resistant to rapamycin. genetic studies have suggested that mtorc2 may phosphorylate akt at s473, one of two phosphorylation sites required for akt activation; this has been controversial, in part because rna interference and gene knockouts produce distinct akt phospho-isoforms. the central role of mtor in controlling key cellular growth and survival pathways has sparked interest in discovering mtor inhibitors that bind to the atp site and therefore target both mtorc2 and mtorc1. we investigated mtor signaling in cells and animals with two novel and specific mtor kinase domain inhibitors (torkinibs). unlike rapamycin, these torkinibs (pp242 and pp30) inhibit mtorc2, and we use them to show that pharmacological inhibition of mtor blocks the phosphorylation of akt at s473 and prevents its full activation. furthermore, we show that torkinibs inhibit proliferation of primary cells more completely than rapamycin. surprisingly, we find that mtorc2 is not the basis for this enhanced activity, and we show that the torkinib pp242 is a more effective mtorc1 inhibitor than rapamycin. importantly, at the molecular level, pp242 inhibits cap-dependent translation under conditions in which rapamycin has no effect. our findings identify new functional features of mtorc1 that are resistant to rapamycin but are effectively targeted by torkinibs. these potent new pharmacological agents complement rapamycin in the study of mtor and its role in normal physiology and human disease.",pmc2637922,1,10,11,1,21
1917,mtor,protein,kinase,frap1,uniprot,p42345,cytoplasm,go:0005737,mtorc1,complex,mtor complex 1,,,,cytoplasm,go:0005737,negative,i,inhibit,,,,,,['1453'],nan,nan,mtor inhibitors can be broadly grouped into two classes: the allosteric inhibitors of mtorc1 (rapamycin and rapalogs) and the mtor kinase inhibitors.,pmc4258317,1,10,11,1,21
1827,mek,protein,,,uniprot,q02750,cytoplasm,go:0005737,braf,protein,,braf,uniprot,p15056,plasma membrane,go:0005886,negative,d,inhibition,,,melanoma,,human,['2088'],nan,nan,"we have discovered that although mek inhibition in braf mutant melanoma cells produces a very potent block in proliferation, it also increases the invasive behaviour of these cells into 3d fibrillar collagen. this finding was surprising, because it is generally accepted that erk/map-kinase signalling is required for growth factor receptor induced 2d cell migration (28). furthermore, pre-treatment of melanoma cells for 24h on plastic, thus affecting erk mediated transcriptional events before exposure to a 3d matrix, results in suppression of invasion (29). crucially however, when mek is inhibited in melanoma cells while already grown in a 3d matrix, this does not reduce their invasion (9). together this suggests not only that effects of mek inhibition on invasive activities differ at early and later time points, but also that in 3d mek regulates invasive properties that are not detectable in 2d.",pmc3378628,1,10,11,1,21
2391,p53,protein,tumor suppressor,tp53,uniprot,p04637,nucleus,go:0005634,mdm2,protein,e3 ubiquitin ligase,mdm2,uniprot,q00987,cytoplasm,go:0005737,positive,d,phosphorylation,ser166 and ser186,,,,human,['8'],nan,nan,"at the end of g1 phase, a series of safeguards ensure that the dna is intact and the cell is ready to initiate dna replication. dna damage and other stresses can activate the tumor suppressor p53, which binds to dna and up-regulates the expression of several genes involved in cell cycle control, dna repair, senescence, angiogenesis, and apoptosis [69, 70]. in normal cells p53 is maintained at very low levels, and mdm2 targets p53 for ubiquitination and allows export of p53 from the nucleus to the cytoplasm where proteolysis takes place [71, 72]. in response to growth factor stimulation, active akt binds to and phosphorylates mdm2 at ser166 and ser186 to enhance protein stability and facilitate the function of mdm2 to promote p53 ubiquitination [73, 74]. akt phosphorylation of mdm2 is also necessary for the translocation of mdm2 from the cytoplasm to the nucleus. dominant-negative akt inhibits nuclear entry of mdm2, thus increasing the cellular level of p53 and transcriptional activity [75]. a close homologue of mdm2, mdmx, has also been shown to be an akt target. unlike mdm2, mdmx does not possess e3 ubiquitin ligase activity; however, it binds to and stabilizes mdm2. the heterocomplex of mdm2-mdmx is more efficient for p53 ubiquitination [76, 77]. akt also phosphorylates mdmx at ser367, which generates a 14-3-3 binding site and leads to the stabilization of the mdm2-mdmx complex [78]. thus, oncogenic akt is able to functionally inactivate p53 by regulating mdm2 and mdmx stability.",pmc3317191,1,10,11,1,21
2403,p65/rela,protein,subunit,rela,uniprot,q04206,nucleus,go:0005634,nf-κb,complex,,nfkb,fplx,nfkb,nucleus,go:0005634,positive,d,nuclear translocation,,nci-h441,adenocarcinoma,lung,human,['428'],nan,nan,"in our study, nuclear translocation of the p65/rela subunit of nf-κb was significantly increased in moderate dysplasias compared to lower grade lesions. in the carcinomas, there was a reduction of p65/rela nuclear positivity similar to the decreased intensity of phospho-akt staining observed in carcinomas compared to moderate and severe dysplasias. the percentage of cells with positive nuclear staining in carcinomas was also very low compared to moderate and severe dysplasias generally being restricted to isolated foci. in addition to the increased number of biopsies with nuclear staining at higher pathology grades, the overall intensity of cytoplasmic tended to be increased in moderate dysplasias in both the epithelium and stroma compared to normal epithelium (although this difference was not statistically significant in our analysis). in a number of carcinomas, there was intense cytoplasmic staining for p65/rela with an apparent paucity of staining in the nucleus. while these biopsies were scored negative for nuclear staining of p65/rela, it was impossible to discount the possibility that nuclear p65/rela was present in these cells but at levels lower than those observed in the cytoplasm. in the lung adenocarcinoma cell line nci-h441 we have also observed higher levels of p65 immunoreactivity in the cytoplasm than the nucleus although these cells have very high levels of nf-κb activity as measured by reporter gene assays (jwt and mwa, unpublished data). it should also be noted that activation of nf-κb has been reported in lung cancer cells without an increase in nuclear localization [24,54]. in all lesions with positive nuclear staining, a majority of tumor cells did not contain nuclear p65/rela staining. the focal nature of nuclear positivity may reflect the induction of this pathway in a subset of cells that has acquired new genetic or epigenetic changes that activate nf-κb and thus may activate downstream anti-apoptotic pathways.",pmc1325242,1,10,11,1,21
2651,pkb,protein,,akt1,uniprot,p31749,cytoplasm,go:0005737,tsc2,protein,,tsc2,uniprot,p49815,cytoplasm,go:0005737,positive,i,activation,,,,,,['695'],nan,nan,+/+ cells or after rapamycin treatment is indicated with an arrowhead. (c) pkb activation by insulin or igf-1 after treatment of tsc2,pmc2172316,1,10,11,1,21
1951,mtor,protein,,mtor,uniprot,o95386,golgi/er,go:0005794,raptor,protein,,rptor,uniprot,q8n122,golgi/er,go:0005794,positive,d,interacts,,,,,mammalian,['3332'],nan,nan,"in summary, rheb, mtor and raptor mainly reside on golgi/er like structures, where mtor directly interacts with both rheb and raptor, shown here for the first time in living cells using fret-flim methodology. a clear localization of rheb within the mammalian nucleus was also shown (scheme 1). rapamycin did not affect the elevated levels of mtor-rheb or mtor-raptor interactions, implying that rapamycin does not inhibit mtorc1 signalling by disrupting this complex. amino acid starvation resulted in formation of complexes (containing egfp-mtor) that appear as punctuate structures which dissipate after re-addition of amino acids or serum. the interaction of raptor-mtor was not affected by the lack of amino acids whilst the rheb-mtor association was 'loosened' within the granules but not in the perinuclear regions. although gfp-technology is very widely used, one needs to be aware of the disadvantage in that the method uses over-expression of the tagged protein which may impact on the interactions and downstream target activities. for this reason caution is required in interpretations and minimally effects on these downstream activities needs to be checked to confirm functionality, as we have done here using s6-kinase activities. overall we demonstrate that the advanced time-resolved fret-flim technology provides a powerful protocol to investigate signalling pathways and it highlights the physical capabilities of the technique to provide much needed information for developing and testing drugs designed to target specific pathways in real-time in living cells.",pmc3549280,1,10,11,1,21
