index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
19,akt,protein,total,akt1,uniprot,p31749,cytoplasm,go:0005737,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,positive,i,co-overexpression,cytoplasm,hcasmc,smooth muscle,artery,human,['519'],nan,nan,"an antibody against total akt was used as control. the potent pi3-k-inhibitor ly294002 (50 nm) was supplemented to the medium for not-transfected cells. hcasmc were transfected as follows: non transfected (nt); transfected with a plasmid coding for gfp (pcontrol); transfected with an empty plasmid without pten-cdna (pcontrol); transfected with a plasmid coding for pten (ppten); mock transfected (without plasmid, but with transfection reagent). pten- and akt co-overexpression reverses ptens pro-apoptotic effect (c). hcasmc were co-transfected with a wt form of pten and a constitutively active form of akt. an empty plasmid was used as control. following the magnetic separation of positively transfected smc, apoptosis was determined after cell growth for 24 h and expressed as mean od405 ± sd using a cell death detection elisa (#",pmc3606387,1,10,5,1,15
452,pten,protein,,pten,uniprot,p60484,,,akt,protein,,akt1,uniprot,p31749,,,negative,i,inhibit,,,,,,['690'],nan,nan,"schematic illustration of the impact of pten-δ and pten on cellular processes. pten-δ, as well as pten, inhibit akt as antagonist of the pi3k and reduce the activity of mapk jnk and p38. both signaling pathways downstream result in a decrease of migration and adhesion and trigger apoptosis",pmc6025732,1,10,5,1,15
428,pten,protein,,pten,uniprot,p60484,endoplasmic reticulum,go:0005783,akt,protein,,akt1,uniprot,p31749,endoplasmic reticulum,go:0005783,negative,i,counteracts,,,,,human,['181'],nan,nan,"we also dissected the precise contribution of pten’s lipid and protein phosphatase activities in the regulation of ca2+ signaling and apoptosis, by generating er-targeted chimeras of the pten(c124s) mutant [2], which lacks both lipid and protein phosphatase activities (er-pten(c124s)), and of the pten(g129e) mutant [4], which displays a minimal lipid phosphatase activity while retaining full protein phosphatase activity (er-pten(g129e)). using this approach, we demonstrated that the er pool of pten counteracts akt activation specifically at the er, and can thus inhibit the akt-mediated phosphorylation of ip3r3 that protects from ca2+-mediated apoptosis [43]. we concluded that the ability of er-localized pten to regulate ca2+ release from the er specifically relies on its protein phosphatase activity [15].",pmc4396696,1,10,5,1,15
510,pten,protein,,pten,uniprot,p60484,,,pik3ca,protein,,pik3ca,uniprot,p42336,,,negative,i,,,,,,,['252'],nan,nan,"next, we compared survival curves according to protein expressions (figure 2). patients with loss of pten expression showed significantly improved overall survival compared with those without pten expression loss (figure 2a, p=0.016). in contrast, pik3ca overexpression, p-akt overexpression, and negative nuclear p27 did not show significant differences in overall survival (figures 2b–d). when compared in subsets of stage i/ii and iii/iv, negative pten showed more favourable survival in advanced disease than in early disease (figures 2e and f). negative pten showed trends towards favourable survival, when compared in subsets of both pure endometrioid disease and disease other than pure endometrioid histology (figures 2g and h).",pmc3776978,1,10,5,1,15
545,pten,protein,,pten,uniprot,p60484,nucleus,go:0005634,akt,protein,,akt1,uniprot,p31749,nucleus,go:0005634,negative,i,interacts with,nucleus,,,,cells,['608'],nan,nan,"given that pten catalyzes the dephosphorylation of pi(3,4,5)p3, which is required for akt phosphorylation, it is anticipated that a role of pten would be to protect akt from de novo phosphorylation. surprisingly, pten has been shown to function as a scaffolding protein in the nuclei of the cells where it interacts with nuclear phosphorylated akt leading to its depletion from the nucleus, most likely through proteasomal degradation (173).",pmc4515857,1,10,5,1,15
560,pten,protein,,pten,uniprot,p60484,nucleus,go:0005634,er,protein,,esr1,uniprot,p03372,nucleus,go:0005634,negative,i,methylation,,,breast cancer,breast,human,['410'],nan,nan,"to determine whether pathologic features can define a subset of women who are likely to have pten alterations, we correlated the molecular events with patients variables. like an earlier study, we found that allelic loss at 10q23 region is more prevalent among patients less than 50 years of age, however, in contrast to the study, our result also underlines the implication of advanced clinical stage and er positivity in indian breast cancer patients (garcia et al., 1999). we also found a significant role of pten methylation in tumor progression. in addition, loss of pten expression has shown a strong relationship with menopausal status and tnbc even after grouping in loh positive and pten methylation subgroups. our study also found that significantly correlated quadruple group (tnbc+pten negative) is predominantly found in tumors of the large size of a postmenopausal subset.",pmc6485588,1,10,5,1,15
604,pten,protein,,pten,uniprot,p60484,plasma membrane,go:0005886,pi3k,protein,,,fplx,pi3k,,,negative,i,decrease,,u87mg,glioblastoma,,human,['858'],nan,nan,"the study of the mutational spectrum of pten in asd patients has revealed at least 25 mutations to date, of which 16 are amino-acid substitutions (table 1) (rodríguez-escudero et al., 2011; klein et al., 2013; hobert et al., 2014). more than half of these mutations have also been identified in phts patients or as somatic mutations in sporadic cancers. they are scattered along the pten phosphatase and the c2 domain, and are absent from the n-terminal and the c-terminal regions. the exact effect of asd-unique mutations on the properties of pten (i.e., residual phosphatase activity, altered membrane/protein interactions, protein stability) is still poorly characterized. a number of recent studies have suggested the possibility that asd mutations are less severe (i.e., mutant forms retain partial activity) when compared to tumor-related mutations. the mostly studied asd mutation in the context of its effect on pten activity is pten h93r. this mutation also identified in cs, appears to result in an 85% decrease in pten's pip3 phosphatase activity when measured against water-soluble pip3 in vitro. yet this mutation increased pten association with ps-rich liposomes in vitro, as well as increased membrane localization in vivo (redfern et al., 2010). notably, when compared to wild-type pten, pten h93r was unable to fully reduce pi3k-dependent akt phosphorylation in u87mg glioblastoma cells, indicating a partial loss of activity in vivo (redfern et al., 2010). also, using a heterologous yeast pi3k-activity reconstitution system, pten h93r appeared to retain residual phosphatase activity when compared to phts pten mutants (rodríguez-escudero et al., 2011). thus, it would appear that complete loss of pten phosphatase activity and/or pten stability is rather an infrequent event in asd cases (zhou and parada, 2012). however, in addition to understanding the molecular effect of these asd-unique mutations, their exact effect on the modulation of morphology and synaptic plasticity by pten awaits detailed analyses in neuronal cells.",pmc3978343,1,10,5,1,15
630,pten,protein,phosphatase,pten,uniprot,p60484,cytoplasm,go:0005737,akt,protein,kinase,akt1,uniprot,p31749,cytoplasm,go:0005737,negative,i,decrease,phosphorylation,zebrafish,embryo,whole organism,zebrafish,['58'],nan,nan,"in this study we investigated which pten phosphatase activity, lipid or protein phosphatase, is required for normal zebrafish embryonic development and angiogenesis. we tested the capacity of phosphatase activity mutants of pten to rescue the pleiotropic phenotype at 4dpf when injected as synthetic mrna at the one-cell stage. wild type pten, but none of the phosphatase mutants, was able to rescue the pleiotropic phenotype at 4dpf. in contrast to the pleiotropic phenotype at 4dpf, the hyperbranching vessel phenotype at 3dpf was rescued by both lipid phosphatase active pten constructs, pten wild type and pten y138l. further, lipid phosphatase active pten decreased activated akt (pakt) levels in pten double homozygous zebrafish embryos at 4dpf. we conclude that pten lipid phosphatase activity is required to regulate correct vessel formation and pakt levels during zebrafish embryogenesis, whereas the pten protein phosphatase activity seems dispensable for regulating angiogenensis. for correct zebrafish embryonic development, however, both lipid and protein phosphatase activities appear to be required.",pmc4743836,1,10,5,1,15
644,pten,protein,phosphatase,pten,uniprot,p60484,cytoplasm,go:0005737,pi3k,protein,kinase,pik3ca,uniprot,p42336,plasma membrane,go:0005886,negative,i,regulates,,,,,,['847'],nan,nan,"pten, a phosphoinositide 3-phosphatase that regulates pi3k (phosphoinositide 3 kinase) signaling",pmc3978343,1,10,5,1,15
372,pten,protein,,pten,uniprot,p60484,cytoplasm,go:0005737,pi3k,protein,,pik3cg,uniprot,p48736,cytoplasm,go:0005737,negative,i,induction,,,melanoma,,human,['545'],nan,nan,"loss of pten plays an important role in the development of 30–60% of melanomas, however, the mechanisms by which loss of this gene leads to tumor formation remain uncertain. recent evidence has shown that decreased pten transcript levels were associated with pten promoter methylation in melanoma (34, 50). wang et al. showed that more than 50% of the melanomas from patients with xeroderma pigmentosum display pten mutations, typically related to ultraviolet radiation exposure, highlighting the link between dna-damage and pten mutations in this disease (51). dankort et al. have demonstrated the ability of pten silencing to cooperate with brafv600e mutations in the genesis of metastatic melanoma (52). several research groups have recently demonstrated that mek blockade may induce compensatory signaling through pi3k pathway in melanoma, inducing its own resistance factors and explaining the highly variable clinical responses to mek inhibition in different cellular contexts (106, 131, 176–178). without a doubt, pten status is critical in determining the functional outcome of pharmacologic mek inhibition in melanoma and in cellular contexts in which pten is genetically unaltered, mek blockade induces a cross-talk mechanism that leads to pten protein induction, playing an important, albeit not exclusive, role in the anti-tumor and anti-angiogenic activities of mek inhibitors (106). consistently, pten loss impairs the anti-tumor activity of mek inhibitors in preclinical models (106, 179, 180) and correlates with decreased efficacy of braf-targeted treatments in metastatic melanoma patients (53).",pmc4329810,1,10,5,1,15
