index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Unnamed: 0,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
2028,mtor,protein,,,uniprot,p42345,cytoplasm,go:0005737,autophagy,process,,,,,cytoplasm,go:0005737,negative,d,inhibits,,,,,,['2602'],nan,nan,"on the basis of distinct cell morphology, three major types of cell death have been described: apoptosis, autophagic cell death, and programmed necrosis.1, 2, 3 accumulating evidence suggests the existence of several molecular connections among apoptosis, necrosis, and autophagy.3, 4 macroautophagy (hereafter called autophagy), an evolutionarily conserved catabolic and intracellular membrane trafficking process, is involved in the delivery of cytoplasmic contents and organelles to lysosomes for degradation.5 in general, the mammalian target of rapamycin (mtor) is a negative regulator of autophagy.6, 7, 8 as a member of the pi3k-related kinase family, mtor has been detected in two distinct complexes, mtorc1 and mtorc2, which regulate many aspects of cellular functions.9, 10 mtorc2 activates akt (protein kinase b), while pi3k/akt primarily activates mtorc1.11 once activated by akt, mtorc1 elicits a negative feedback loop to inhibit the activity of akt. mtorc1 phosphorylates two main substrates, ribosomal protein s6 kinase 1 (s6k1) and eukaryotic initiation factor 4e-binding protein 1 (4e-bp1).12",pmc4720880,1,10,7,1,17
3051,s6k1,protein,,rps6kb1,uniprot,,,,irs-1,protein,,irs1,uniprot,,,,negative,i,,,,,,,['689'],nan,nan,"−/− treated with 20 nm rapamycin or rnai to s6k1 or s6k2. left, β-actin; right, irs-1. a single graph from triplicate determinations showing identical results is shown.",pmc2172316,1,10,7,1,17
2046,mtor,protein,,,uniprot,p42345,,,s6k1,protein,p70s6k,rps6kb1,uniprot,p23443,,,positive,d,activation,,,,,,['3063'],nan,nan,"the ribosomal protein s6 kinases are also important substrates of mtor. s6k1 (p70s6k; the better characterised s6 kinase) is implicated in the positive regulation of cell growth and proliferation (fumagalli and thomas, 2000). interestingly, s6k1 activation correlates with enhanced translation of a subset of mrnas that contain a terminal 5′ oligopyrimidine tract (top mrnas) (fumagalli and thomas, 2000). these mrnas encode ribosomal proteins, elongation factors, the poly-a binding protein and other components of the translational machinery that become selectively translated in response to growth factors. however, top mrna translation remains intact even when both s6k1 and s6k2 genes are genetically disrupted in mice (pende et al, 2004), indicating that s6ks are not essential for the regulation of top mrna translation.",pmc2361102,1,10,7,1,17
2088,mtorc1,protein,,,uniprot,,cytoplasm,go:0005737,p70s6k,protein,,,uniprot,p23443,cytoplasm,go:0005737,positive,d,regulation,,,,,,['2016'],nan,nan,"gsk-3 can regulate this pathway by phosphorylation of s371 on p70s6k [61,62,65,186,187]. gsk-3 interacts with mtorc1 to regulate p70s6k activity [61,62]. gsk-3beta can have negative effects on p70s6k activity [188]. gsk-3 can phosphorylate tsc2 which results in inhibition of mtorc1 and prevents the phosphorylation of p70s6k at t389 [189,190]. little is known about the interactions of gsk-3 and mtorc2 in oncogenesis. mtorc2 stabilizes cyclin d1 through prevention of gsk3- dependent and fbx4-mediated cyclin d1 degradation [190] thursday",pmc4102778,1,10,7,1,17
2104,mtorc1,proteincomplex,,,uniprot,,cytoplasm,go:0005737,p70 s6 kinase,protein,,rps6kb1,uniprot,p23443,cytoplasm,go:0005737,positive,d,phosphorylation,s636/639,,,,,['1261'],nan,nan,"much research has identified a negative feedback system in the pi3k/akt pathway 26. this negative feedback involves the action of mtorc1, downstream of akt. upon phosphorylation of mtorc1 it in turn phosphorylates p70 s6 kinase resulting in rps6 activation and increased protein translation. however an alternate event, p70 s6 kinase phosphorylation of irs-1 on s636/639, could also occur resulting in decreased igf-1r signaling.",pmc3187934,1,10,7,1,17
989,egfr,protein,,egfr,uniprot,p00533,plasma membrane,go:0005886,ras,protein,,ras,uniprot,p01116,cytoplasm,go:0005737,positive,d,binding,,,,,human,['2674'],nan,nan,"the flow chart in figure 1 shows that the same key signal transducers are activated by both egfr and ir, either directly or indirectly. importantly, although either receptor can stimulate both the ras/erk and pi3k/akt pathways, the major routes of activation are different. ir phosphorylates irs proteins, which are linked to the activation of ras/erk pathway through binding to the grb2–sos complex (sos is a guanine nucleotide exchange factor for ras), whereas egfr activates the same pathway either by direct binding of grb2-sos or by binding and phosphorylation of shc, which then recruits the grb2–sos complex (white, 1998; sebastian et al, 2006). likewise, the pi3k/akt pathway is activated by ir via either direct or irs-mediated recruitment of pi3k, whereas egfr-mediated pi3k activation occurs mainly via a more intricate route that involves egfr- and src-induced phosphorylation of the grb2-associated binder 1 (gab1) (rodrigues et al, 2000; gu and neel, 2003; kiyatkin et al, 2006).",pmc2683723,1,10,7,1,17
3047,s6k,protein,,rps6kb1,uniprot,p23443,,,irs-1,protein,,irs1,uniprot,p35568,,,negative,d,blocks,,,,,,['712'],nan,nan,s6k phosphorylation blocks irs-1 function. (a) irs-1 tyrosine phosphorylation and association with pi3k is suppressed in tsc2,pmc2172316,1,10,7,1,17
987,egfr,protein,,egfr,uniprot,p00533,plasma membrane,go:0005886,pi3k,protein,,pik3ca,uniprot,p42336,cytoplasm,go:0005737,positive,d,activation,,,,,human,['3616'],nan,nan,"the most frequently found alteration of the epidermal growth factor receptor (egfr) in human tumors is a deletion of exons 2-7. this receptor is termed egfrviii. high levels of pi3k activity were constitutively present in egfrviii-transformed cells and were dependent upon the kinase activity of the receptor. treatment with the pi3k inhibitors wortmannin and ly294002 blocked both anchorage-independent growth and growth in low serum media and also resulted in morphological reversion of egfrviii-transformed cells [47]. results from another study suggested that the constitutively active egfrviii can enhance cell proliferation in glioblastoma in part by down-regulation of p27(kip1) through activation of the pi3k/akt pathway [297]. erbb-2-overexpressing human mammary epithelial (hme) cells exhibit several transformed phenotypes including growth factor independence, anchorage-independent growth, motility, and invasiveness [298]. to identify pathways leading from pi3k to specific phenotypes, constitutively active akt or pten were expressed in erbb-2-overexpressing cells, or in hme cells [298]. hme cells expressing constitutively active akt were growth factor-independent, anchorage-independent and motile, but not invasive [298]. pten expression blocked erbb-2-mediated invasion but none of the other phenotypes [298]. this study concluded that a pi3k-dependent and p38mapk-dependent pathways lead to activation of akt, and activation of pkcδ, via pi3k, mediates invasion [298]. breast cancer cells over-expressing erbb2 depend on its activity for proliferation, because treatment of these cells with erbb2-specific antagonistic antibodies or kinase inhibitors blocks tumor cells in the g1 phase of the cell cycle. erbb3 is a partner for erbb2 in promoting cellular transformation [299]. loss of functional erbb2 or erbb3 had similar effects on cell proliferation and cell cycle regulators [299]. furthermore, expression of constitutively active akt rescued the proliferative block induced as a consequence of loss of erbb2 or erbb3 signaling [299]. these results demonstrated that erbb2 over-expression and activity alone are insufficient to promote breast tumor cell division. erbb3's role is to couple active erbb2 to the pi3k/akt pathway [299]. thus, the erbb2/erbb3 dimer functions as an oncogenic unit to drive breast tumor cell proliferation [299].",pmc2652403,1,10,7,1,17
768,chk2,protein,,chek2,uniprot,o96017,nucleus,go:0005634,prb,protein,,rb1,uniprot,p06400,nucleus,go:0005634,positive,d,phosphorylation,,,,,human,['46'],nan,nan,"chk2 also seems to impose cell cycle arrest through other pathways (figure 3b) whose relevance to the ddr is unknown. for example, chk2 phosphorylates prb which enhances the formation of the transcriptionally inactive prb/e2f-1 complex causing g1/s arrest and apoptosis repression (inoue et al., 2007). furthermore, chk2 phosphorylates the serine/threonine protein kinase lats2 probably inducing g1/s arrest (okada et al., 2011). three other additional mechanisms leading to g2/m arrest have been proposed. in the first, chk2 and atm phosphorylate the apoptosis antagonizing transcription factor che-1, which results in its stabilization and recruitment to the promoters of p21 and p53 genes after damage, leading to their transcription and to the sustainment of g2/m arrest (bruno et al., 2006). in the second, atm phosphorylates the serine/threonine kinase receptor-associated protein strap, a p53 cofactor, promoting its nuclear localization, whereas strap phosphorylation by chk2 augments its stability, inducing a p53-dependent g2/m arrest (adams et al., 2008). finally, chk2 phosphorylates and stabilizes the dual specificity protein kinase ttk/hmps1, promoting g2/m arrest by an unknown mechanism (yeh et al., 2009).",pmc4296918,1,10,7,1,17
406,bcl-2,protein,pro-survival,bcl2,uniprot,p10415,,,beclin-1,protein,,becn1,uniprot,q14457,,,negative,d,binding,beclin-1,,,,,['3497'],nan,nan,"pro-survival bcl-2 family proteins negatively regulate autophagy by binding to beclin-1, which plays an important role in autophagosome formation through forming complexes with phosphatidylinositol 3-kinase catalytic subunit type 3 (pik3c3)/mammalian vacuolar protein sorting 34 homologue (hvps34) that is a nutrient-regulated lipid kinase [14, 16, 22]. binding of bcl-2, bcl-xl, or mcl-1 with beclin-1 interferes with the association of beclin-1 with pik3c3/hvps34 thus inhibiting its autophagy-inducing potential [14, 16, 23]. beclin-1 is a bh3-only protein and its association with pro-survival bcl-2 family proteins is competitively inhibited by other bh3-only proteins of the bcl-2 family [14, 16]. therefore, anti-survival bh3-only bcl-2 family proteins can activate autophagy through freeing beclin-1. in this regard, it is of note that binding of bh3-only proteins to pro-survival bcl-2 proteins is highly selective [24]. for example, while bim can bind to all pro-survival proteins of the family, noxa can only bind to mcl-1 and a1 [24].",pmc4294377,1,10,7,1,17
